,Year,retroid,Pitch_G%
8157,1995,harkm001,0.5962962962962962
8158,1995,harrg002,0.5864197530864198
8159,1995,henrb001,0.6701940035273368
8160,1995,herso001,0.7261208576998054
8161,1995,hurte001,0.7171717171717171
8162,1995,jackd001,0.5886939571150099
8163,1995,jacoj001,0.6081871345029239
8164,1995,johnd003,0.6172839506172839
8165,1995,judej001,0.6370370370370371
8166,1995,kamis001,0.6100217864923748
8167,1995,karls001,0.6978557504873295
8168,1995,key-j001,0.674074074074074
8169,1995,keysb001,0.6555555555555557
8170,1995,klins001,0.5286195286195287
8171,1995,krivr001,0.6613756613756614
8172,1995,krueb001,0.35555555555555557
8173,1995,langm001,0.7199074074074076
8174,1995,lewir001,0.7407407407407408
8175,1995,lintd001,0.6666666666666666
8176,1995,loonb001,0.18518518518518517
8177,1995,maddm002,0.5925925925925926
8178,1995,martd001,0.7336860670194008
8179,1995,mcanj001,0.6666666666666666
8180,1995,mccak001,0.5555555555555556
8181,1995,mcdob001,0.6495726495726496
8182,1995,mcdoj001,0.8113425925925929
8183,1995,menhp001,0.7037037037037037
8184,1995,merck001,0.5982905982905984
8185,1995,mimbm001,0.6452241715399609
8186,1995,miraa001,0.47474747474747475
8187,1995,moorm001,0.5968660968660969
8188,1995,munoo001,0.5679012345679012
8189,1995,murrm001,0.44444444444444453
8190,1995,navaj001,0.7675606641123882
8191,1995,ogeac001,0.686868686868687
8192,1995,ontis001,0.644122383252818
8193,1995,osbod001,0.662768031189084
8194,1995,palav001,0.437037037037037
8195,1995,pavlr001,0.6869772998805257
8196,1995,perec001,0.6537842190016103
8197,1995,perem001,0.6327160493827161
8198,1995,pittj002,0.3703703703703704
8199,1995,portm001,0.651135005973716
8200,1995,power001,0.48148148148148145
8201,1995,pught001,0.5740740740740741
8202,1995,rasmd001,0.4074074074074074
8203,1995,reyec001,0.3333333333333333
8204,1995,righd001,0.5925925925925926
8205,1995,ritzk001,0.6534391534391535
8206,1995,robes001,0.5811965811965811
8207,1995,rober001,0.7592592592592593
8208,1995,ropej001,0.38888888888888884
8209,1995,rossj001,0.5037037037037038
8210,1995,sands002,0.6444444444444445
8211,1995,sands001,0.6243386243386243
8212,1995,smilj001,0.7229080932784636
8213,1995,smitp001,0.42592592592592593
8214,1995,smitz001,0.5520282186948854
8215,1995,sodoc001,0.43209876543209874
8216,1995,stewd001,0.5625
8217,1995,swifb001,0.617933723196881
8218,1995,tayls002,0.5679012345679012
8219,1995,telgd001,0.5648148148148148
8220,1995,tewkb001,0.6860670194003526
8221,1995,thomm002,0.5777777777777777
8222,1995,torrd001,0.3703703703703704
8223,1995,urbat001,0.5925925925925927
8224,1995,valds001,0.6228956228956228
8225,1995,valef001,0.5456790123456791
8226,1995,vanlb001,0.7572016460905352
8227,1995,vanet001,0.2592592592592593
8228,1995,violf001,0.5308641975308642
8229,1995,wagnp001,0.6533333333333334
8230,1995,warej001,0.5851851851851853
8231,1995,wegmb001,0.35185185185185186
8232,1995,westd001,0.5277777777777779
8233,1995,willb001,0.46296296296296297
8234,1995,wilst002,0.5403050108932463
8235,1995,wojcs001,0.5925925925925926
8236,1995,wolcb001,0.5864197530864198
8237,1995,youna001,0.2222222222222222
8238,1996,wrigj001,0.674074074074074
8239,1996,worrt002,0.6407407407407406
8240,1996,wittb001,0.666666666666667
8241,1996,wilsp001,0.6355555555555557
8242,1996,willw001,0.6296296296296295
8243,1996,willm005,0.6230158730158732
8244,1996,wilkm001,0.5370370370370371
8245,1996,wellb002,0.5751633986928104
8246,1996,welld001,0.7312169312169312
8247,1996,weatd001,0.48765432098765443
8248,1996,watsa001,0.7113665389527463
8249,1996,wasdj001,0.6596119929453262
8250,1996,walld002,0.6956521739130437
8251,1996,waket001,0.7362514029180698
8252,1996,vanpt001,0.46913580246913583
8253,1996,valdm001,0.5925925925925926
8254,1996,valdi001,0.7575757575757578
8255,1996,urbiu001,0.5969498910675382
8256,1996,tracs001,0.734767025089606
8257,1996,thomj003,0.5987654320987654
8258,1996,tavaj001,0.417989417989418
8259,1996,tapak001,0.7325102880658437
8260,1996,swing001,0.3888888888888889
8261,1996,stott001,0.745230078563412
8262,1996,sprid001,0.6643518518518519
8263,1996,sprir001,0.5396825396825397
8264,1996,spars001,0.6581196581196581
8265,1996,smolj001,0.8052910052910056
8266,1996,sirom001,0.4074074074074074
8267,1996,selea001,0.6053639846743295
8268,1996,schmj001,0.6143790849673202
8269,1996,schic002,0.7834757834757837
8270,1996,ruetk001,0.5828460038986355
8271,1996,rosaj001,0.7233115468409587
8272,1996,rogek001,0.6535244922341696
8273,1996,rhoda001,0.5185185185185185
8274,1996,reyna001,0.6246913580246914
8275,1996,reyns001,0.758730158730159
8276,1996,remlm001,0.48148148148148145
8277,1996,rekab001,0.5353535353535354
8278,1996,rappp001,0.6155810983397191
8279,1996,radkb001,0.7376543209876545
8280,1996,quanp001,0.5851851851851853
8281,1996,priea001,0.6649029982363317
8282,1996,petkm001,0.5555555555555555
8283,1996,persr001,0.6296296296296297
8284,1996,parrs001,0.6111111111111112
8285,1996,parkc002,0.5518518518518518
8286,1996,panij001,0.49494949494949503
8287,1996,painl001,0.5555555555555556
8288,1996,olivd001,0.6463560334528079
8289,1996,olivo001,0.7111111111111111
8290,1996,nomoh001,0.7687991021324356
8291,1996,nitkc001,0.5231481481481481
8292,1996,neagd001,0.7452300785634121
8293,1996,nagyc001,0.7725925925925927
8294,1996,mussm001,0.7507507507507508
8295,1996,munob001,0.46913580246913583
8296,1996,mulht001,0.6873638344226579
8297,1996,moyej001,0.6701940035273368
8298,1996,morgm001,0.6296296296296297
8299,1996,moehb001,0.5740740740740741
8300,1996,mlicd001,0.6851851851851851
8301,1996,millt001,0.40740740740740744
8302,1996,miced001,0.5185185185185186
8303,1996,mendr001,0.5
8304,1996,martp001,0.7384259259259258
8305,1996,boehb001,0.5185185185185186
8306,1996,clemr001,0.7911522633744859
8307,1996,finlc001,0.7537537537537539
8308,1996,eldrc001,0.6271604938271604
8309,1996,benea001,0.7494553376906321
8310,1996,burbd001,0.6498316498316501
8311,1996,berej002,0.37037037037037035
8312,1996,brocd001,0.6111111111111112
8313,1996,browk001,0.8090277777777779
8314,1996,harnp001,0.6977299880525688
8315,1996,leita001,0.7250280583613918
8316,1996,hampm001,0.6598079561042524
8317,1996,estes001,0.7070707070707071
8318,1996,burkj001,0.7174603174603176
8319,1996,choub001,0.54320987654321
8320,1996,haynj001,0.5050505050505051
8321,1996,desse001,0.345679012345679
8322,1996,hawkl001,0.43209876543209874
8323,1996,hitcs001,0.6226226226226226
8324,1996,carrg001,0.42222222222222233
8325,1996,hentp001,0.8433862433862434
8326,1996,glavt001,0.7263374485596709
8327,1996,grimj001,0.5908289241622575
8328,1996,jarvk001,0.6018518518518519
8329,1996,hamij002,0.7071759259259259
8330,1996,guzmj003,0.757343550446999
8331,1996,fassj001,0.7570806100217868
8332,1996,johnr005,0.6203703703703703
8333,1996,hellr001,0.7160493827160495
8334,1996,joneb003,0.7013142174432501
8335,1996,erics001,0.7160493827160495
8336,1996,cormr001,0.6337448559670783
8337,1996,leitm001,0.6655773420479304
8338,1996,benea002,0.6527777777777779
8339,1996,cordf001,0.6049382716049383
8340,1996,damij001,0.5658436213991769
8341,1996,gordt001,0.6995884773662551
8342,1996,kiled001,0.7272727272727275
8343,1996,coned001,0.7314814814814814
8344,1996,gardm001,0.7010582010582012
8345,1996,daalo001,0.45061728395061723
8346,1996,boner001,0.6250000000000001
8347,1996,coppr001,0.6280193236714977
8348,1996,castf001,0.6139169472502803
8349,1996,groob001,0.3703703703703704
8350,1996,lopea002,0.6031746031746031
8351,1996,loisr001,0.6296296296296297
8352,1996,loaie001,0.5851851851851853
8353,1996,limaj001,0.6
8354,1996,liebj001,0.6814814814814816
8355,1996,mahop001,0.5703703703703703
8356,1996,baldj002,0.670498084291188
8357,1996,astap001,0.7094907407407407
8358,1996,ashba002,0.6975308641975309
8359,1996,appik001,0.7287581699346406
8360,1996,maduc001,0.6666666666666666
8361,1996,maddg002,0.7777777777777781
8362,1996,andeb002,0.6222222222222221
8363,1996,alvaw001,0.6954732510288067
8364,1996,ferno001,0.6706349206349207
8365,1996,fostk001,0.601851851851852
8366,1996,hillk001,0.7957671957671959
8367,1996,liraf001,0.6823793490460156
8368,1996,aldrs001,0.6068376068376069
8369,1996,beecm001,0.5740740740740741
8370,1996,parrj002,0.5703703703703704
8371,1996,petec001,0.6000000000000001
8372,1996,rodrf001,0.6455026455026457
8373,1996,servs001,0.5555555555555556
8374,1996,smala001,0.46296296296296297
8375,1996,torrs001,0.6455026455026455
8376,1996,wengd001,0.6153846153846155
8377,1996,martr002,0.6776406035665294
8378,1996,meacr001,0.5259259259259259
8379,1996,schop001,0.6234567901234568
8380,1996,telea001,0.5773420479302831
8381,1996,ruffs001,0.5555555555555556
8382,1996,wills001,0.6111111111111112
8383,1996,avers001,0.6296296296296298
8384,1996,abboj001,0.6167471819645732
8385,1996,adamw001,0.7037037037037035
8386,1996,aguir001,0.6611111111111112
8387,1996,albej001,0.6666666666666666
8388,1996,alvat001,0.35555555555555557
8389,1996,andul001,0.5502645502645502
8390,1996,bailr001,0.622895622895623
8391,1996,barbb002,0.3333333333333333
8392,1996,bautj001,0.5555555555555556
8393,1996,belct001,0.763374485596708
8394,1996,bergs001,0.6239316239316239
8395,1996,bertm001,0.5925925925925926
8396,1996,bevib001,0.5555555555555556
8397,1996,bielm001,0.5259259259259259
8398,1996,bosic001,0.5185185185185185
8399,1996,bosks001,0.6740740740740742
8400,1996,bours001,0.5555555555555556
8401,1996,brows002,0.4074074074074074
8402,1996,bullj001,0.5740740740740741
8403,1996,busbm001,0.4444444444444444
8404,1996,campm001,0.5259259259259259
8405,1996,candt001,0.6104252400548696
8406,1996,carmr001,0.48148148148148145
8407,1996,clarm002,0.7407407407407409
8408,1996,crawc001,0.4074074074074074
8409,1996,darwd001,0.6814814814814817
8410,1996,dickj001,0.6990740740740741
8411,1996,dishg001,0.4444444444444444
8412,1996,drabd001,0.6493827160493828
8413,1996,dyerm001,0.2222222222222222
8414,1996,ericj001,0.4166666666666667
8415,1996,eshev001,0.5888888888888888
8416,1996,farmm001,0.5925925925925927
8417,1996,farrj001,0.35185185185185186
8418,1996,ferna001,0.815843621399177
8419,1996,ferns001,0.6363636363636364
8420,1996,flenh001,0.6234567901234568
8421,1996,freem001,0.595679012345679
8422,1996,garcr002,0.5925925925925926
8423,1996,giveb001,0.3888888888888889
8424,1996,gohrg001,0.5904139433551199
8425,1996,goodd001,0.6555555555555557
8426,1996,gracm002,0.7407407407407408
8427,1996,grosk001,0.6333333333333333
8428,1996,gubim001,0.6978557504873294
8429,1996,hammc001,0.44032921810699593
8430,1996,hancr001,0.37962962962962965
8431,1996,hanec001,0.7297297297297299
8432,1996,hanse001,0.6806806806806808
8433,1996,harit001,0.48148148148148145
8434,1996,harrp001,0.617283950617284
8435,1996,herso001,0.7020576131687246
8436,1996,hopej001,0.5185185185185185
8437,1996,huntr002,0.5502645502645502
8438,1996,hurte001,0.4537037037037037
8439,1996,huttm001,0.5858585858585859
8440,1996,jackd001,0.6296296296296297
8441,1996,jacoj001,0.2222222222222222
8442,1996,janzm001,0.6161616161616162
8443,1996,johnd003,0.6512345679012345
8444,1996,kamis001,0.3851851851851852
8445,1996,karls001,0.7189542483660131
8446,1996,keagg001,0.4444444444444444
8447,1996,key-j001,0.6271604938271605
8448,1996,klins001,0.4197530864197531
8449,1996,krivr001,0.5648148148148148
8450,1996,langm001,0.7613168724279836
8451,1996,larka001,0.5555555555555556
8452,1996,leftp001,0.4074074074074074
8453,1996,lintd001,0.6049382716049382
8454,1996,ludwe001,0.5555555555555556
8455,1996,lyonc001,0.5925925925925927
8456,1996,maddm002,0.6402116402116401
8457,1996,magrj001,0.5679012345679012
8458,1996,martd001,0.6567901234567902
8459,1996,may-d002,0.40740740740740744
8460,1996,mccak001,0.4444444444444444
8461,1996,mcdob001,0.6996996996996997
8462,1996,mcdoj001,0.6971193415637862
8463,1996,menhp001,0.5308641975308642
8464,1996,merck001,0.5030864197530865
8465,1996,millk003,0.48888888888888876
8466,1996,millt002,0.42592592592592593
8467,1996,mimbm001,0.625272331154684
8468,1996,mincn001,0.33333333333333337
8469,1996,miraa001,0.5754985754985756
8470,1996,navaj001,0.7513227513227515
8471,1996,niedd001,0.18518518518518517
8472,1996,ogeac001,0.6898148148148148
8473,1996,osbod001,0.7358024691358026
8474,1996,pavlr001,0.6666666666666664
8475,1996,portm001,0.6592592592592592
8476,1996,pught001,0.3703703703703704
8477,1996,quirr001,0.18518518518518517
8478,1996,reyec001,0.6148148148148148
8479,1996,ritzk001,0.6761904761904765
8480,1996,rober001,0.6261574074074074
8481,1996,rodrn001,0.6666666666666666
8482,1996,ruebm001,0.5185185185185186
8483,1996,sagea001,0.6255144032921811
8484,1996,salkr001,0.5692007797270955
8485,1996,sands002,0.7129629629629629
8486,1996,sands001,0.4351851851851852
8487,1996,serad001,0.48148148148148145
8488,1996,smilj001,0.7091503267973858
8489,1996,smitz001,0.5787037037037037
8490,1996,sodes001,0.5061728395061729
8491,1996,sodoc001,0.38624338624338617
8492,1996,sward001,0.5111111111111111
8493,1996,swifb001,0.4938271604938272
8494,1996,telgd001,0.6172839506172839
8495,1996,tewkb001,0.6778900112233446
8496,1996,thomm002,0.648148148148148
8497,1996,urbat001,0.5555555555555555
8498,1996,valef001,0.6111111111111112
8499,1996,valej001,0.4629629629629629
8500,1996,vanlb001,0.630787037037037
8501,1996,vanet001,0.6131687242798354
8502,1996,violf001,0.5617283950617283
8503,1996,wadet001,0.48611111111111105
8504,1996,wagnm002,0.6296296296296295
8505,1996,wagnp001,0.5851851851851853
8506,1996,warej001,0.3888888888888889
8507,1996,westd001,0.4876543209876543
8508,1996,whitw001,0.4444444444444444
8509,1996,willb001,0.5789473684210527
8510,1996,wojcs001,0.582716049382716
8511,1996,wolcb001,0.5761316872427983
8512,1996,woodb002,0.3209876543209877
8513,1997,yan-e001,0.5
8514,1997,wrigj002,0.6119162640901772
8515,1997,wrigj001,0.6396011396011396
8516,1997,worrt002,0.5637860082304527
8517,1997,woods001,0.5820105820105821
8518,1997,wittb001,0.7141203703703703
8519,1997,willw001,0.6967592592592594
8520,1997,whitg001,0.6728395061728395
8521,1997,wellb002,0.3333333333333333
8522,1997,welld001,0.7474747474747475
8523,1997,weatd001,0.4444444444444444
8524,1997,watsa001,0.6503267973856212
8525,1997,wasdj001,0.6296296296296295
8526,1997,walld002,0.5787037037037037
8527,1997,waket001,0.7197530864197533
8528,1997,valdm001,0.5555555555555556
8529,1997,valdi001,0.7283950617283952
8530,1997,tracs001,0.6579520697167757
8531,1997,tomkb001,0.6907407407407408
8532,1997,thurm002,0.5
8533,1997,thomj005,0.6844993141289438
8534,1997,thomj003,0.7754629629629631
8535,1997,tapak001,0.7195767195767198
8536,1997,swing001,0.4074074074074074
8537,1997,sturt001,0.5493827160493827
8538,1997,stott001,0.7182539682539684
8539,1997,stepg001,0.7078189300411524
8540,1997,sprid001,0.7318007662835248
8541,1997,smolj001,0.820261437908497
8542,1997,sirom001,0.7129629629629629
8543,1997,silvj001,0.6296296296296297
8544,1997,selea001,0.5970819304152638
8545,1997,schmj001,0.6516203703703705
8546,1997,schic002,0.8074074074074076
8547,1997,sabeb001,0.4814814814814814
8548,1997,ruscg001,0.6812169312169313
8549,1997,ruetk001,0.6620370370370373
8550,1997,rosaj001,0.6814814814814818
8551,1997,rogek001,0.6119162640901772
8552,1997,rodrf002,0.5185185185185186
8553,1997,reyna001,0.6342592592592592
8554,1997,reyns001,0.6703703703703706
8555,1997,reyed001,0.6962962962962964
8556,1997,remlm001,0.678062678062678
8557,1997,rekab001,0.5185185185185185
8558,1997,reedr002,0.7264038231780169
8559,1997,rappp001,0.6
8560,1997,radkb001,0.7567567567567568
8561,1997,priea001,0.6360708534621579
8562,1997,petkm001,0.5185185185185185
8563,1997,persr001,0.617283950617284
8564,1997,perim001,0.5144032921810698
8565,1997,parkc002,0.7190293742017881
8566,1997,panij001,0.271604938271605
8567,1997,olivd001,0.6990740740740741
8568,1997,olivo001,0.638888888888889
8569,1997,nomoh001,0.6980920314253648
8570,1997,neagd001,0.7625272331154684
8571,1997,nagyc001,0.7477288609364083
8572,1997,mussm001,0.7570806100217867
8573,1997,murrh001,0.6790123456790123
8574,1997,munob001,0.5132275132275131
8575,1997,mulht001,0.6954732510288067
8576,1997,moyej001,0.6987654320987655
8577,1997,morrm001,0.7500000000000002
8578,1997,morgm001,0.5987654320987655
8579,1997,mohlm001,0.6
8580,1997,moehb001,0.6261574074074074
8581,1997,mlicd001,0.6724537037037037
8582,1997,millk004,0.6388888888888888
8583,1997,millt001,0.5462962962962963
8584,1997,mercj001,0.7145061728395063
8585,1997,mendr001,0.6493827160493827
8586,1997,martp001,0.8649940262843491
8587,1997,klins002,0.18518518518518517
8588,1997,clemr001,0.8603174603174606
8589,1997,finlc001,0.7393162393162396
8590,1997,eldrc001,0.6532921810699591
8591,1997,benea001,0.7564102564102566
8592,1997,burbd001,0.6406035665294925
8593,1997,berej002,0.46031746031746035
8594,1997,brocd001,0.5925925925925926
8595,1997,hermd001,0.5939153439153438
8596,1997,creed001,0.4938271604938272
8597,1997,browk001,0.7991021324354661
8598,1997,harnp001,0.5231481481481483
8599,1997,leita001,0.6227709190672153
8600,1997,hampm001,0.7287581699346406
8601,1997,estes001,0.6979166666666667
8602,1997,burkj001,0.7012345679012346
8603,1997,haynj001,0.6164021164021165
8604,1997,hases001,0.5396825396825397
8605,1997,hawkl001,0.5740740740740742
8606,1997,karss001,0.6088888888888888
8607,1997,hitcs001,0.6213991769547326
8608,1997,carpc002,0.6438746438746439
8609,1997,carrg001,0.5740740740740741
8610,1997,hentp001,0.8343621399176955
8611,1997,bohab001,0.6984126984126985
8612,1997,glavt001,0.8229166666666669
8613,1997,foulk001,0.5185185185185185
8614,1997,jarvk001,0.4444444444444445
8615,1997,hamij002,0.7190293742017883
8616,1997,guzmj003,0.5317460317460317
8617,1997,fassj001,0.7427983539094651
8618,1997,johnr005,0.8074074074074077
8619,1997,hellr001,0.6273148148148148
8620,1997,joneb003,0.7160493827160496
8621,1997,erics001,0.7441077441077443
8622,1997,cormr001,0.14814814814814814
8623,1997,leitm001,0.6547192353643966
8624,1997,benea002,0.7710437710437712
8625,1997,eyres001,0.6127946127946128
8626,1997,joneb004,0.537037037037037
8627,1997,hernl003,0.6296296296296298
8628,1997,cordf001,0.6845466155810984
8629,1997,damij001,0.6553945249597424
8630,1997,gordt001,0.7236467236467239
8631,1997,kiled001,0.8355119825708065
8632,1997,coned001,0.7407407407407409
8633,1997,byrdp001,0.537037037037037
8634,1997,gardm001,0.6679012345679012
8635,1997,daalo001,0.6666666666666666
8636,1997,boner001,0.5555555555555556
8637,1997,lowed001,0.5349794238683128
8638,1997,coppr001,0.44444444444444436
8639,1997,castf001,0.6184062850729519
8640,1997,lowes001,0.37962962962962965
8641,1997,holtc001,0.7245370370370371
8642,1997,lopea002,0.5349794238683128
8643,1997,loaie001,0.6712962962962964
8644,1997,limaj001,0.2222222222222222
8645,1997,liebj001,0.6469907407407406
8646,1997,lidlc001,0.38888888888888884
8647,1997,batim001,0.5238095238095238
8648,1997,bankw001,0.7407407407407408
8649,1997,baldj002,0.6906318082788673
8650,1997,astap001,0.7108721624850657
8651,1997,ashba002,0.7420178799489144
8652,1997,appik001,0.7735449735449736
8653,1997,maduc001,0.5840455840455842
8654,1997,maddg002,0.783389450056117
8655,1997,andeb002,0.6951566951566951
8656,1997,alvaw001,0.713804713804714
8657,1997,acevj001,0.6666666666666667
8658,1997,castc002,0.4629629629629629
8659,1997,colob001,0.6167471819645732
8660,1997,aybam001,0.6296296296296297
8661,1997,blaiw001,0.7062579821200513
8662,1997,brocc001,0.5493827160493827
8663,1997,cunnw001,0.47685185185185186
8664,1997,ferno001,0.5690235690235691
8665,1997,florb001,0.5694444444444444
8666,1997,fostk001,0.6414814814814814
8667,1997,hillk001,0.6817129629629631
8668,1997,irabh001,0.5390946502057613
8669,1997,johnm002,0.44662309368191727
8670,1997,liraf001,0.5946502057613169
8671,1997,aldrs001,0.5333333333333333
8672,1997,beecm001,0.6327160493827162
8673,1997,lorra001,0.4567901234567901
8674,1997,petec001,0.7777777777777778
8675,1997,roa-j001,0.5308641975308642
8676,1997,rodrf001,0.5679012345679013
8677,1997,wengd001,0.5493827160493826
8678,1997,martr002,0.6750841750841752
8679,1997,myerr002,0.14814814814814814
8680,1997,roseb002,0.3333333333333333
8681,1997,schop001,0.55119825708061
8682,1997,telea001,0.6370370370370371
8683,1997,ruffs001,0.4907407407407407
8684,1997,avers001,0.5907407407407408
8685,1997,adamw001,0.5413105413105413
8686,1997,adamj001,0.5987654320987655
8687,1997,albej001,0.3611111111111111
8688,1997,andul001,0.5092592592592592
8689,1997,bailr001,0.7318007662835249
8690,1997,belct001,0.7418630751964087
8691,1997,beltr001,0.5925925925925926
8692,1997,bergs001,0.51440329218107
8693,1997,bosks001,0.5390946502057613
8694,1997,bowes001,0.4222222222222222
8695,1997,bullj001,0.6059259259259258
8696,1997,burkj002,0.5596707818930041
8697,1997,busbm001,0.5308641975308642
8698,1997,candt001,0.6522633744855967
8699,1997,checr001,0.5740740740740741
8700,1997,clarm002,0.7240143369175628
8701,1997,clart001,0.6695156695156695
8702,1997,clemc001,0.37037037037037035
8703,1997,clouk001,0.617283950617284
8704,1997,cooks001,0.5810185185185186
8705,1997,crawj001,0.6851851851851851
8706,1997,crowj001,0.5925925925925926
8707,1997,darwd001,0.6637037037037036
8708,1997,dickj001,0.6851851851851853
8709,1997,dishg001,0.5037037037037037
8710,1997,drabd001,0.6087962962962964
8711,1997,eshev001,0.48148148148148145
8712,1997,ferna001,0.766203703703704
8713,1997,ferns001,0.5555555555555556
8714,1997,flenh001,0.2222222222222222
8715,1997,fordt001,0.4444444444444444
8716,1997,garcr002,0.6499999999999999
8717,1997,gonzj003,0.6975308641975307
8718,1997,goodd001,0.6261022927689596
8719,1997,gorer001,0.2592592592592593
8720,1997,gracm002,0.7222222222222222
8721,1997,greet002,0.6084656084656085
8722,1997,greet001,0.5
8723,1997,grosk001,0.4197530864197531
8724,1997,gubim001,0.2098765432098765
8725,1997,hammc001,0.5787037037037036
8726,1997,hanec001,0.5679012345679012
8727,1997,hanse001,0.6666666666666667
8728,1997,henrb001,0.674074074074074
8729,1997,herso001,0.6836419753086421
8730,1997,holmd001,0.5864197530864197
8731,1997,hurte001,0.48148148148148145
8732,1997,huttm001,0.5925925925925926
8733,1997,jackd001,0.5555555555555556
8734,1997,jacoj001,0.54320987654321
8735,1997,judej001,0.6469135802469137
8736,1997,kamis001,0.6642771804062129
8737,1997,karls001,0.6666666666666666
8738,1997,karpr001,0.3333333333333333
8739,1997,keagg001,0.4713804713804714
8740,1997,key-j001,0.687830687830688
8741,1997,krivr001,0.569023569023569
8742,1997,langm001,0.5851851851851853
8743,1997,ludwe001,0.5037037037037037
8744,1997,martd001,0.611111111111111
8745,1997,may-d002,0.4444444444444444
8746,1997,mcanj001,0.462962962962963
8747,1997,mcdob001,0.710144927536232
8748,1997,mcdoj001,0.6481481481481481
8749,1997,menhp001,0.6064814814814815
8750,1997,merck001,0.6280864197530864
8751,1997,mimbm001,0.5555555555555556
8752,1997,moode001,0.7037037037037037
8753,1997,navaj001,0.7091503267973857
8754,1997,nye-r001,0.5925925925925926
8755,1997,ogeac001,0.6762246117084831
8756,1997,ojalk001,0.5703703703703703
8757,1997,oquim001,0.6601307189542485
8758,1997,osbod001,0.6375661375661376
8759,1997,pavlr001,0.5740740740740741
8760,1997,perec001,0.7141203703703706
8761,1997,pittj002,0.5892255892255892
8762,1997,portm001,0.5061728395061728
8763,1997,pught001,0.5
8764,1997,raggb001,0.4567901234567901
8765,1997,ramoe001,0.5555555555555556
8766,1997,reyec001,0.43915343915343913
8767,1997,rigbb001,0.6164021164021163
8768,1997,ritzk001,0.6625514403292182
8769,1997,rober001,0.5868945868945868
8770,1997,rodrn001,0.6666666666666667
8771,1997,sagea001,0.5555555555555556
8772,1997,sands002,0.5855379188712523
8773,1997,santj001,0.5481481481481482
8774,1997,saunt001,0.5837742504409171
8775,1997,serad001,0.6444444444444445
8776,1997,smilj001,0.6526181353767563
8777,1997,smitp001,0.6222222222222223
8778,1997,stevd001,0.41269841269841273
8779,1997,sward001,0.4444444444444444
8780,1997,swifb001,0.5498575498575499
8781,1997,telgd001,0.5740740740740741
8782,1997,tewkb001,0.7311385459533608
8783,1997,thomm002,0.5493827160493827
8784,1997,valef001,0.5493827160493827
8785,1997,vanlb001,0.5620915032679739
8786,1997,wadet001,0.4897119341563786
8787,1997,winsd001,0.7777777777777778
8788,1997,wojcs001,0.5740740740740741
8789,1997,wolcb001,0.6120857699805069
8790,1997,whitm002,0.4444444444444444
8791,1998,yoshm001,0.6577266922094509
8792,1998,wrigj002,0.6771336553945252
8793,1998,wrigj001,0.6742919389978214
8794,1998,worrt002,0.5703703703703704
8795,1998,woods001,0.6452991452991453
8796,1998,woodk002,0.7122507122507125
8797,1998,wittb001,0.5828460038986355
8798,1998,witaj001,0.5802469135802469
8799,1998,willw001,0.7276688453159043
8800,1998,willm005,0.5555555555555556
8801,1998,whitg001,0.5679012345679012
8802,1998,whitr002,0.5308641975308642
8803,1998,welld001,0.79689366786141
8804,1998,weatd001,0.6131687242798355
8805,1998,watsa001,0.5703703703703703
8806,1998,washj001,0.6902356902356902
8807,1998,wasdj001,0.5555555555555556
8808,1998,walld002,0.5555555555555556
8809,1998,waket001,0.7079365079365079
8810,1998,vazqj001,0.5949074074074074
8811,1998,vanpt001,0.5690235690235691
8812,1998,valdm001,0.36111111111111116
8813,1998,valdi001,0.7160493827160496
8814,1998,tromm001,0.5185185185185186
8815,1998,tracs001,0.7003367003367006
8816,1998,tomkb001,0.6884531590413945
8817,1998,thurm002,0.564102564102564
8818,1998,thomj005,0.688034188034188
8819,1998,thomj003,0.7269841269841273
8820,1998,tapak001,0.7124183006535949
8821,1998,suzum001,0.5481481481481483
8822,1998,stott001,0.7463524130190797
8823,1998,stepg001,0.4259259259259259
8824,1998,steib002,0.5767195767195766
8825,1998,sprid001,0.5967078189300411
8826,1998,spars001,0.6790123456790123
8827,1998,smolj001,0.7165242165242168
8828,1998,sirom001,0.715686274509804
8829,1998,silvj001,0.6257309941520466
8830,1998,selea001,0.7211328976034858
8831,1998,schmj001,0.7216610549943886
8832,1998,schic002,0.8529100529100532
8833,1998,sancj001,0.6360153256704981
8834,1998,sabeb001,0.6284722222222223
8835,1998,ruscg001,0.6527777777777777
8836,1998,ruetk001,0.6318742985409653
8837,1998,rosaj001,0.6762688614540467
8838,1998,rogek001,0.77880658436214
8839,1998,reyna001,0.6902356902356902
8840,1998,reyns001,0.7386831275720167
8841,1998,reyed001,0.5814814814814815
8842,1998,remlm001,0.6177248677248677
8843,1998,rekab001,0.6504629629629629
8844,1998,reedr002,0.7610513739546
8845,1998,rappp001,0.6498316498316501
8846,1998,radkb001,0.7362514029180696
8847,1998,pulsb001,0.6060606060606061
8848,1998,priea001,0.462962962962963
8849,1998,ponss001,0.6172839506172838
8850,1998,polic001,0.513888888888889
8851,1998,petkm001,0.49158249158249157
8852,1998,perim001,0.2777777777777778
8853,1998,pavac001,0.6409017713365539
8854,1998,parrs001,0.6597222222222222
8855,1998,parqj001,0.6043771043771043
8856,1998,parkc002,0.7211328976034861
8857,1998,ortir001,0.6467236467236467
8858,1998,olivd001,0.6143039591315452
8859,1998,olivo001,0.6837606837606838
8860,1998,nomoh001,0.6084656084656085
8861,1998,neagd001,0.746714456391876
8862,1998,nagyc001,0.7037037037037039
8863,1998,mussm001,0.7938271604938273
