"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"Reds","26","26","17","3.43","256","0","0","0","27","","416.2","1750","395","177","159","39","138","33","4","15","4","210","","","","","","","","","","","","4.54","2.98","1.52","8.53","0.84",".246","1.28",".262","74.6%","3.81","","","","","","","","","","","12.7","414.1","12.7","1.5","","","","3.31","-28.31","31.62","6.40","0.77","1.05","1.14","1.34","1.35","127","2.14","1.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","45","97","105","","12.0%","7.9%","","","-0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","1.5","1.4","3.0","21 - 33","4.1%","","","","","","","3.66","22.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","84","103","98","125","98","94","95","104","90","87","","","","","","","","","","","","","","","","","","0"
"Red Sox","29","15","12","3.47","139","0","0","0","18","","283.0","1200","270","126","109","24","106","21","3","21","1","192","","","","","","","","","","","","6.11","3.37","1.81","8.59","0.76",".247","1.33",".281","73.3%","3.48","","","","","","","","","","","20.0","280.9","20.0","2.2","","","","-0.13","-22.01","21.88","-1.63","-0.15","1.07","1.09","1.37","1.49","48","0.05","-0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","22","90","92","","16.0%","8.8%","","","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","-0.2","1.0","0.8","23 - 38","7.2%","","","","","","","3.29","26.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124","107","117","98","108","98","100","101","102","124","106","","","","","","","","","","","","","","","","","","0"
"Twins","27","23","11","3.55","189","0","0","0","29","","413.1","1747","393","180","163","25","152","10","11","15","2","254","","","","","","","","","","","","5.53","3.31","1.67","8.56","0.54",".248","1.32",".282","72.2%","3.32","","","","","","","","","","","39.6","410.3","39.6","4.4","","","","3.55","-28.57","32.12","5.19","0.48","1.03","1.11","1.54","1.73","69","1.26","2.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","43","95","91","","14.5%","8.7%","","","0.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","-0.4","2.3","1.9","23 - 34","5.8%","","","","","","","3.45","24.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","105","106","97","77","98","99","101","100","113","105","","","","","","","","","","","","","","","","","","0"
"Giants","27","20","23","3.57","292","0","0","0","25","","459.1","1977","439","220","182","35","178","29","5","13","2","234","","","","","","","","","","","","4.58","3.49","1.31","8.60","0.69",".245","1.34",".265","70.2%","3.75","","","","","","","","","","","3.3","454.2","3.3","0.4","","","","-1.32","-36.12","34.80","-0.08","0.08","1.03","1.13","1.40","1.21","157","1.56","-2.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","62","95","106","","11.8%","9.0%","","","-0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","1.3","0.5","1.8","22 - 44","2.8%","","","","","","","3.81","22.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","99","87","99","104","98","99","96","98","89","99","","","","","","","","","","","","","","","","","","0"
"Astros","27","25","21","3.62","272","0","0","0","18","","415.1","1795","407","190","167","19","175","39","15","14","3","216","","","","","","","","","","","","4.68","3.79","1.23","8.82","0.41",".254","1.40",".283","71.4%","3.51","","","","","","","","","","","14.5","413.7","14.5","1.6","","","","-1.09","-34.03","32.94","-0.62","-0.20","1.12","1.22","1.45","1.60","146","0.47","-1.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","60","104","101","","12.0%","9.8%","","","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","-0.8","1.0","0.2","22 - 34","2.3%","","","","","","","3.88","22.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","108","85","101","63","102","103","102","99","90","107","","","","","","","","","","","","","","","","","","0"
"Mets","27","13","25","3.75","212","0","0","0","14","","350.1","1553","394","169","146","24","143","42","6","16","2","164","","","","","","","","","","","","4.21","3.67","1.15","10.12","0.62",".281","1.53",".304","73.4%","3.81","","","","","","","","","","","-1.0","348.7","-1.0","-0.1","","","","-5.10","-31.73","26.63","-42.56","-4.92","1.12","1.07","1.21","1.07","96","-4.12","-0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","52","108","107","","10.6%","9.2%","","","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","-2.9","2.5","-0.4","20 - 35","1.4%","","","","","","","3.99","21.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","105","77","116","94","112","113","110","102","79","101","","","","","","","","","","","","","","","","","","0"
"Rangers","26","11","15","3.78","189","0","0","0","12","","362.0","1561","353","179","152","33","143","13","12","19","0","242","","","","","","","","","","","","6.02","3.56","1.69","8.78","0.82",".251","1.37",".283","71.2%","3.71","","","","","","","","","","","15.5","359.2","15.5","1.9","","","","-1.08","-23.49","22.41","-18.43","-1.91","0.84","0.85","1.02","0.59","90","-1.34","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","37","105","104","","15.5%","9.2%","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","-0.5","0.0","-0.5","19 - 31","6.3%","","","","","","","3.39","26.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","112","109","100","116","99","103","102","99","120","110","","","","","","","","","","","","","","","","","","0"
"Pirates","28","18","18","3.97","229","0","0","0","17","","333.2","1482","330","167","147","17","169","35","12","17","5","166","","","","","","","","","","","","4.48","4.56","0.98","8.90","0.46",".254","1.50",".280","70.6%","3.87","","","","","","","","","","","5.6","332.5","5.6","0.7","","","","-3.64","-29.20","25.56","-22.14","-2.23","1.07","1.14","1.28","1.19","117","0.14","-3.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","58","112","107","","11.2%","11.4%","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","-0.4","-0.1","-0.5","21 - 37","-0.2%","","","","","","","4.18","23.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","130","67","102","70","102","110","101","98","84","125","","","","","","","","","","","","","","","","","","0"
"White Sox","25","16","19","4.03","201","0","0","0","29","","437.1","1919","428","221","196","25","208","19","28","23","2","277","","","","","","","","","","","","5.70","4.28","1.33","8.81","0.51",".254","1.45",".292","70.4%","3.67","","","","","","","","","","","23.3","434.3","23.3","2.6","","","","-1.31","-36.51","35.21","-19.44","-2.08","1.09","1.15","1.56","1.35","93","-0.48","-0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","56","108","103","","14.4%","10.8%","","","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","-1.4","0.9","-0.5","21 - 35","3.6%","","","","","","","3.72","26.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","135","86","99","73","100","109","105","98","112","131","","","","","","","","","","","","","","","","","","0"
"Cubs","26","23","28","4.05","347","0","0","0","26","","511.2","2242","513","259","230","42","218","39","17","27","11","304","","","","","","","","","","","","5.35","3.83","1.39","9.02","0.74",".256","1.43",".284","71.0%","3.83","","","","","","","","","","","22.5","509.8","22.5","2.5","","","","1.17","-39.64","40.81","-25.25","-2.76","1.09","1.22","1.39","1.33","208","0.50","0.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","79","104","100","","13.6%","9.7%","","","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","-1.0","0.3","-0.7","23 - 29","3.8%","","","","","","","3.69","25.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","109","95","104","112","102","105","103","99","102","107","","","","","","","","","","","","","","","","","","0"
"Angels","27","13","15","4.07","190","0","0","0","12","","294.0","1292","310","153","133","21","129","13","10","16","2","155","","","","","","","","","","","","4.74","3.95","1.20","9.49","0.64",".269","1.49",".296","70.5%","3.87","","","","","","","","","","","-5.0","288.4","-5.0","-0.4","","","","-5.67","-21.97","16.30","-37.53","-4.21","0.85","1.06","1.43","1.47","90","-2.47","-4.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","50","120","110","","12.0%","10.0%","","","0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.0","-1.5","0.0","-1.5","20 - 40","2.0%","","","","","","","3.91","23.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","125","77","108","91","106","112","106","98","93","120","","","","","","","","","","","","","","","","","","0"
"Indians","29","13","17","4.30","214","0","0","0","27","","400.0","1732","423","212","191","49","142","28","10","5","0","182","","","","","","","","","","","","4.10","3.20","1.28","9.52","1.10",".268","1.41",".277","71.7%","4.40","","","","","","","","","","","-20.3","397.9","-20.3","-2.1","","","","-3.86","-30.57","26.71","-45.06","-4.84","0.94","1.09","1.54","1.75","95","-3.47","-0.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","48","118","119","","10.5%","8.2%","","","-0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","0.0","1.1","1.2","24 - 34","2.3%","","","","","","","3.88","21.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","101","82","108","156","106","106","100","99","82","99","","","","","","","","","","","","","","","","","","0"
"Phillies","27","25","19","4.34","283","0","0","0","19","","369.1","1635","372","199","178","31","209","43","7","18","4","206","","","","","","","","","","","","5.02","5.09","0.99","9.06","0.76",".262","1.57",".288","71.4%","4.31","","","","","","","","","","","-11.5","366.3","-11.5","-1.1","","","","-0.55","-30.13","29.59","-33.43","-3.57","1.07","1.18","1.37","1.44","167","-1.63","1.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","55","116","116","","12.6%","12.8%","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","-1.1","1.8","0.6","20 - 34","-0.2%","","","","","","","4.18","27.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","145","67","104","115","105","116","104","99","95","140","","","","","","","","","","","","","","","","","","0"
"Padres","25","22","17","4.66","352","0","0","0","19","","509.2","2324","559","292","264","49","265","79","14","23","7","310","","","","","","","","","","","","5.47","4.68","1.17","9.87","0.87",".273","1.62",".302","71.0%","4.25","","","","","","","","","","","-28.3","506.4","-28.3","-3.0","","","","-2.89","-35.44","32.55","-71.76","-7.78","0.90","0.94","1.09","1.03","214","-9.98","6.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","70","135","121","","13.3%","11.4%","","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.8","-3.8","1.0","-2.9","22 - 31","1.9%","","","","","","","3.92","26.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107","133","80","113","131","110","119","109","99","100","125","","","","","","","","","","","","","","","","","","0"
