"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Bob Gibson","Cardinals","37","12","10","2.77","25","25","13","1","0","","195.0","790","159","71","60","12","57","6","3","6","1","142","","","","","","","","","","","","6.55","2.63","2.49","7.34","0.55",".218","1.11",".255","73.2%","2.83","","","","","","","","","","","","","38.9","4.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","77","","18.0%","7.2%","","","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","1.0","-1.0","0.0","37 - 37","10.8%","","","","","","","3.04","26.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","79","153","85","69","87","83","93","101","127","83","","","","","","","","","","","","","","","","","","0","1004662"
"George Stone","Mets","26","12","3","2.80","27","20","2","0","1","","148.0","621","157","53","46","16","31","3","0","0","1","77","","","","","","","","","","","","4.68","1.89","2.48","9.55","0.97",".266","1.27",".284","81.5%","3.56","","","","","","","","","","","","","15.4","1.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","100","","12.4%","5.0%","","","-0.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","-0.4","1.8","1.5","26 - 26","7.4%","","","","","","","3.44","20.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","57","153","110","122","107","95","103","112","88","58","","","","","","","","","","","","","","","","","","0","1012565"
"Steve Renko","Expos","28","15","11","2.81","36","34","9","0","1","","249.2","1044","201","94","78","26","108","12","1","9","0","164","","","","","","","","","","","","5.91","3.89","1.52","7.25","0.94",".215","1.24",".235","79.0%","3.92","","","","","","","","","","","","","25.3","2.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","103","","15.7%","10.3%","","","-1.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","2.4","0.5","2.9","28 - 28","5.4%","","","","","","","3.69","28.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","117","93","84","117","86","93","85","109","111","119","","","","","","","","","","","","","","","","","","0","1010835"
"Al Fitzmorris","Royals","27","8","3","2.83","15","13","3","1","0","","89.0","366","88","29","28","5","25","3","0","1","0","26","","","","","","","","","","","","2.63","2.53","1.04","8.90","0.51",".258","1.27",".268","79.3%","3.55","","","","","","","","","","","","","13.1","1.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","91","","7.1%","6.8%","","","-0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","0.3","0.9","1.2","27 - 27","0.3%","","","","","","","4.30","15.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","74","70","100","63","101","93","96","110","54","76","","","","","","","","","","","","","","","","","","0","1004119"
"Nelson Briles","Pirates","29","14","13","2.84","33","33","7","1","0","","218.2","893","201","87","69","19","51","3","1","1","0","94","","","","","","","","","","","","3.87","2.10","1.84","8.27","0.78",".239","1.15",".250","73.3%","3.55","","","","","","","","","","","","","24.8","2.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","99","","10.5%","5.7%","","","-0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","1.6","-0.4","1.1","29 - 29","4.8%","","","","","","","3.75","18.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","63","113","96","98","96","87","91","101","75","66","","","","","","","","","","","","","","","","","","0","1001432"
"Jerry Koosman","Mets","30","14","15","2.84","35","35","12","3","0","","263.0","1071","234","93","83","18","76","6","4","3","0","156","","","","","","","","","","","","5.34","2.60","2.05","8.01","0.62",".236","1.18",".264","76.5%","3.18","","","","","","","","","","","","","39.6","4.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","89","","14.6%","7.1%","","","-0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","0.8","0.8","1.6","30 - 30","7.5%","","","","","","","3.43","23.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","78","126","92","77","95","89","96","105","103","82","","","","","","","","","","","","","","","","","","0","1007103"
"Dave Roberts","Astros","28","17","11","2.85","39","36","12","6","0","","249.1","1054","264","92","79","15","62","8","2","3","0","119","","","","","","","","","","","","4.30","2.24","1.92","9.53","0.54",".267","1.31",".291","76.9%","3.16","","","","","","","","","","","","","38.3","4.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","88","","11.3%","5.9%","","","-0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","-1.2","2.1","0.9","28 - 28","5.4%","","","","","","","3.68","18.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","67","118","110","68","107","98","106","106","80","68","","","","","","","","","","","","","","","","","","0","1011031"
"Jim Rooker","Pirates","30","10","6","2.85","41","18","6","3","5","","170.1","694","143","59","54","12","52","10","2","4","0","122","","","","","","","","","","","","6.45","2.75","2.35","7.56","0.63",".223","1.14",".259","76.6%","3.00","","","","","","","","","","","","","26.5","2.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","84","","17.6%","7.5%","","","-0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","0.7","0.0","0.7","30 - 30","10.1%","","","","","","","3.12","26.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119","83","144","87","79","90","86","94","106","124","86","","","","","","","","","","","","","","","","","","0","1011183"
"Nolan Ryan","Angels","26","21","16","2.87","41","39","26","4","1","","326.0","1355","238","113","104","18","162","2","7","15","0","383","","","","","","","","","","","","10.57","4.47","2.36","6.57","0.50",".201","1.23",".280","77.0%","2.49","","","","","","","","","","","","","75.1","8.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","69","","28.3%","12.0%","","","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","-0.1","-0.7","-0.8","26 - 26","16.3%","","","","","","","2.37","41.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","207","130","160","74","62","79","90","100","107","214","134","","","","","","","","","","","","","","","","","","0","1011348"
"Doc Medich","Yankees","24","14","9","2.95","34","32","11","3","0","","235.0","991","217","84","77","20","74","6","3","7","1","145","","","","","","","","","","","","5.55","2.83","1.96","8.31","0.77",".237","1.24",".263","79.0%","3.42","","","","","","","","","","","","","32.6","3.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","93","","14.6%","7.5%","","","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","1.1","1.0","2.1","24 - 24","7.2%","","","","","","","3.47","24.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","82","132","93","95","93","90","94","109","111","84","","","","","","","","","","","","","","","","","","0","1008714"
