"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Ray Washburn","Cardinals","30","14","8","2.26","31","30","8","4","0","","215.0","861","191","67","54","9","47","7","1","3","0","124","","","","","","","","","","","","5.19","1.97","2.64","8.00","0.38",".235","1.11",".268","76.0%","2.45","","","","","","","","","","","","","28.4","3.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","88","","14.4%","5.5%","","","-0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","0.3","0.3","0.6","30 - 30","8.9%","","","","","","","2.90","20.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","75","119","98","69","99","92","98","102","92","78","","","","","","","","","","","","","","","","","","0","1013652"
"Jim Perry","Twins","32","8","6","2.27","32","18","3","2","1","","139.0","556","113","37","35","8","26","2","5","2","0","69","","","","","","","","","","","","4.47","1.68","2.65","7.32","0.52",".215","1.00",".234","80.6%","2.81","","","","","","","","","","","","","18.9","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","86","","12.4%","4.7%","","","-0.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","0.8","0.6","1.3","32 - 32","7.7%","","","","","","","3.05","18.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","56","134","96","76","95","84","92","107","77","58","","","","","","","","","","","","","","","","","","0","1010213"
"Jim McAndrew","Mets","24","4","7","2.28","12","12","2","1","0","","79.0","314","66","20","20","5","17","4","4","4","0","46","","","","","","","","","","","","5.24","1.94","2.71","7.52","0.57",".225","1.05",".252","83.8%","2.84","","","","","","","","","","","","","7.2","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","101","","14.7%","5.4%","","","-0.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","0.4","0.9","1.3","24 - 24","9.2%","","","","","","","2.87","21.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","74","122","92","104","95","88","92","113","94","77","","","","","","","","","","","","","","","","","","0","1008328"
"Jim Nash","Athletics","23","13","13","2.28","34","33","12","6","0","","228.2","910","185","63","58","18","55","12","3","5","0","169","","","","","","","","","","","","6.65","2.16","3.07","7.28","0.71",".217","1.05",".251","82.6%","2.69","","","","","","","","","","","","","30.6","3.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","88","","18.6%","6.0%","","","-0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","0.3","1.4","1.7","23 - 23","12.5%","","","","","","","2.47","26.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","72","156","95","104","96","89","98","110","116","74","","","","","","","","","","","","","","","","","","0","1009458"
"Joe Horlen","White Sox","30","12","14","2.37","35","35","4","1","0","","223.2","928","197","75","59","16","70","7","14","6","0","102","","","","","","","","","","","","4.10","2.82","1.46","7.93","0.64",".233","1.19",".249","79.7%","3.53","","","","","","","","","","","","","14.1","1.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","112","","11.0%","7.5%","","","-1.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","0.4","1.9","2.3","30 - 30","3.5%","","","","","","","3.56","20.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","93","74","104","94","103","101","98","106","69","93","","","","","","","","","","","","","","","","","","0","1006025"
"John Hiller","Tigers","25","9","6","2.39","39","12","4","1","2","","128.0","518","92","37","34","9","51","4","0","2","0","78","","","","","","","","","","","","5.48","3.59","1.53","6.47","0.63",".197","1.12",".218","81.3%","3.28","","","","","","","","","","","","","8.8","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","102","","15.1%","9.9%","","","-0.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","1.2","0.5","1.6","25 - 25","5.2%","","","","","","","3.35","26.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","119","77","85","93","87","94","85","108","94","121","","","","","","","","","","","","","","","","","","0","1005817"
"Gary Nolan","Reds","20","9","4","2.40","23","22","4","2","0","","150.0","595","105","48","40","10","49","1","3","3","1","111","","","","","","","","","","","","6.66","2.94","2.27","6.30","0.60",".193","1.03",".225","76.2%","2.81","","","","","","","","","","","","","17.6","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","93","","18.7%","8.2%","","","-0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","1.6","-0.6","1.0","20 - 20","10.4%","","","","","","","2.72","28.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","112","102","77","110","81","86","83","103","119","117","","","","","","","","","","","","","","","","","","0","1009616"
"Wally Bunker","Orioles","23","2","0","2.41","18","10","2","1","0","","71.0","282","59","25","19","4","14","1","1","2","0","44","","","","","","","","","","","","5.58","1.77","3.14","7.48","0.51",".221","1.03",".251","71.6%","2.51","","","","","","","","","","","","","10.7","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","80","","15.6%","5.0%","","","-0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.1","-0.5","-0.4","23 - 23","10.6%","","","","","","","2.70","22.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","59","159","98","74","98","87","98","95","97","61","","","","","","","","","","","","","","","","","","0","1001652"
"Roger Nelson","Orioles","24","4","3","2.41","19","6","0","0","1","","71.0","283","49","21","19","3","26","3","1","6","0","70","","","","","","","","","","","","8.87","3.30","2.69","6.21","0.38",".191","1.06",".251","76.6%","2.10","","","","","","","","","","","","","13.0","1.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","66","","24.7%","9.2%","","","0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","0.1","-0.4","-0.3","24 - 24","15.6%","","","","","","","2.11","35.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149","109","136","81","56","85","89","98","102","154","113","","","","","","","","","","","","","","","","","","0","1009511"
"Tom Hall","Twins","20","2","1","2.43","8","4","0","0","0","","29.2","127","27","15","8","1","12","2","1","2","0","18","","","","","","","","","","","","5.46","3.64","1.50","8.19","0.30",".237","1.31",".274","64.8%","2.92","","","","","","","","","","","","","3.6","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","90","","14.2%","9.5%","","","-0.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1","-0.1","-0.4","-0.5","20 - 20","4.7%","","","","","","","3.41","24.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","121","76","107","44","105","111","107","86","88","116","","","","","","","","","","","","","","","","","","0","1005262"
"Juan Marichal","Giants","30","26","9","2.43","38","38","30","5","0","","326.0","1307","295","106","88","21","46","9","6","8","2","218","","","","","","","","","","","","6.02","1.27","4.74","8.14","0.58",".235","1.05",".270","75.9%","2.36","","","","","","","","","","","","","44.6","5.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","86","","16.7%","3.5%","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","0.3","-0.3","0.0","30 - 30","13.2%","","","","","","","2.39","21.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","48","213","100","106","99","87","99","102","107","50","","","","","","","","","","","","","","","","","","0","1008106"
"Gaylord Perry","Giants","29","16","15","2.44","39","38","19","3","1","","291.0","1159","240","93","79","10","59","12","4","6","0","173","","","","","","","","","","","","5.35","1.82","2.93","7.42","0.31",".219","1.03",".252","72.7%","2.29","","","","","","","","","","","","","42.0","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","84","","14.9%","5.1%","","","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4","1.7","-1.8","-0.1","29 - 29","9.8%","","","","","","","2.79","20.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","70","132","91","57","92","86","92","98","95","72","","","","","","","","","","","","","","","","","","0","1010210"
"Blue Moon Odom","Athletics","23","16","10","2.45","32","31","9","4","0","","231.1","950","179","74","63","9","98","9","7","17","0","143","","","","","","","","","","","","5.56","3.81","1.46","6.96","0.35",".212","1.20",".245","77.4%","3.02","","","","","","","","","","","","","22.8","2.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","100","","15.1%","10.3%","","","-0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","0.6","0.7","1.4","23 - 23","4.7%","","","","","","","3.41","26.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","126","74","91","51","94","101","96","103","94","127","","","","","","","","","","","","","","","","","","0","1009726"
"Mel Stottlemyre","Yankees","26","21","12","2.45","36","36","19","6","0","","278.2","1123","243","86","76","21","65","7","3","3","1","140","","","","","","","","","","","","4.52","2.10","2.15","7.85","0.68",".230","1.11",".248","79.9%","3.09","","","","","","","","","","","","","24.2","2.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","103","","12.5%","5.8%","","","-0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","0.6","1.8","2.4","26 - 26","6.7%","","","","","","","3.17","20.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","70","109","103","99","102","93","97","106","78","71","","","","","","","","","","","","","","","","","","0","1012579"
"Dave Morehead","Red Sox","25","1","4","2.45","11","9","3","1","0","","55.0","233","52","17","15","3","20","0","2","1","0","28","","","","","","","","","","","","4.58","3.27","1.40","8.51","0.49",".246","1.31",".272","81.7%","3.28","","","","","","","","","","","","","6.1","0.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","97","","12.0%","8.6%","","","-0.82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","-0.2","0.8","0.5","25 - 25","3.4%","","","","","","","3.56","21.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","108","71","111","72","109","111","107","108","75","106","","","","","","","","","","","","","","","","","","0","1009156"
"Stan Williams","Indians","31","13","11","2.50","44","24","6","2","9","","194.1","796","163","64","54","14","51","7","10","1","0","147","","","","","","","","","","","","6.81","2.36","2.88","7.55","0.65",".222","1.10",".260","78.3%","2.75","","","","","","","","","","","","","26.5","3.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","85","","18.5%","6.4%","","","-0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","-0.2","0.3","0.1","31 - 31","12.1%","","","","","","","2.53","26.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","78","146","99","95","98","93","102","104","115","79","","","","","","","","","","","","","","","","","","0","1014039"
"Jim Hardin","Orioles","24","18","13","2.51","35","35","16","2","0","","244.0","974","188","79","68","20","70","5","10","9","1","160","","","","","","","","","","","","5.90","2.58","2.29","6.93","0.74",".210","1.06",".235","78.8%","3.12","","","","","","","","","","","","","23.4","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","101","","16.4%","7.2%","","","-0.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","1.2","0.4","1.6","24 - 24","9.2%","","","","","","","2.87","25.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","86","116","91","108","93","89","92","105","102","88","","","","","","","","","","","","","","","","","","0","1005344"
"Dock Ellis","Pirates","23","6","5","2.51","26","10","2","0","0","","104.0","426","82","35","29","4","38","4","1","6","1","52","","","","","","","","","","","","4.50","3.29","1.37","7.10","0.35",".212","1.15",".236","74.5%","3.01","","","","","","","","","","","","","5.2","0.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","108","","12.2%","8.9%","","","-0.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.1","-0.3","0.8","23 - 23","3.3%","","","","","","","3.58","22.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","125","62","87","63","89","96","86","101","78","127","","","","","","","","","","","","","","","","","","0","1003747"
"Dean Chance","Twins","27","16","16","2.53","43","39","15","6","1","","292.0","1161","224","96","82","15","63","8","10","12","1","234","","","","","","","","","","","","7.21","1.94","3.71","6.90","0.46",".206","0.98",".249","72.8%","2.20","","","","","","","","","","","","","60.0","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","66","","20.2%","5.4%","","","0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","0.5","-2.5","-2.1","27 - 27","14.7%","","","","","","","2.21","26.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","64","188","90","68","91","83","97","97","126","67","","","","","","","","","","","","","","","","","","0","1002130"
"Phil Niekro","Braves","29","14","12","2.59","37","34","15","5","2","","257.0","1019","228","83","74","16","45","3","5","16","3","140","","","","","","","","","","","","4.90","1.58","3.11","7.98","0.56",".235","1.06",".261","76.3%","2.69","","","","","","","","","","","","","28.4","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","95","","13.7%","4.4%","","","-0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","0.8","0.4","1.3","29 - 29","9.3%","","","","","","","2.86","19.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","60","140","98","103","99","88","96","103","88","63","","","","","","","","","","","","","","","","","","0","1009583"
"Don Sutton","Dodgers","23","11","15","2.60","35","27","7","2","1","","207.2","847","179","64","60","6","59","14","2","4","3","162","","","","","","","","","","","","7.02","2.56","2.75","7.76","0.26",".228","1.15",".280","76.0%","2.08","","","","","","","","","","","","","30.4","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","81","","19.1%","7.0%","","","0.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","-0.4","0.0","-0.5","23 - 23","12.2%","","","","","","","2.51","26.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","98","124","95","48","96","95","103","103","122","99","","","","","","","","","","","","","","","","","","0","1012745"
"Pat Jarvis","Braves","27","16","12","2.60","34","34","14","1","0","","256.0","1018","202","82","74","15","50","5","2","5","2","157","","","","","","","","","","","","5.52","1.76","3.14","7.10","0.53",".209","0.98",".236","73.8%","2.53","","","","","","","","","","","","","32.8","4.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","89","","15.4%","4.9%","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","2.6","-1.8","0.8","27 - 27","10.5%","","","","","","","2.71","21.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","67","141","87","97","88","82","86","100","99","70","","","","","","","","","","","","","","","","","","0","1006363"
"Tom Phoebus","Orioles","26","15","15","2.62","36","36","9","3","0","","240.2","994","186","81","70","10","105","5","4","10","3","193","","","","","","","","","","","","7.22","3.93","1.84","6.96","0.37",".210","1.21",".258","76.2%","2.68","","","","","","","","","","","","","34.4","4.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","86","","19.4%","10.6%","","","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","-0.1","-0.1","-0.3","26 - 26","8.9%","","","","","","","2.91","31.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","130","93","91","55","93","102","101","101","121","130","","","","","","","","","","","","","","","","","","0","1010301"
"Fritz Peterson","Yankees","26","12","11","2.63","36","27","6","2","0","","212.1","833","187","72","62","13","29","9","4","2","1","115","","","","","","","","","","","","4.87","1.23","3.97","7.93","0.55",".234","1.02",".259","73.3%","2.56","","","","","","","","","","","","","29.7","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","85","","13.8%","3.5%","","","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","-0.2","-0.5","-0.7","26 - 26","10.3%","","","","","","","2.74","18.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","41","201","104","81","104","86","101","97","86","43","","","","","","","","","","","","","","","","","","0","1010227"
"Fergie Jenkins","Cubs","25","20","15","2.63","40","40","20","3","0","","308.0","1231","255","96","90","26","65","7","3","6","1","260","","","","","","","","","","","","7.60","1.90","4.00","7.45","0.76",".219","1.04",".261","79.2%","2.46","","","","","","","","","","","","","47.1","6.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","82","","21.1%","5.3%","","","0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","0.8","0.1","0.9","25 - 25","15.8%","","","","","","","2.07","28.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","72","180","91","139","92","87","96","107","135","75","","","","","","","","","","","","","","","","","","0","1006388"
