"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Jack Curtis","Cubs","25","0","2","3.50","4","3","0","0","0","","18.0","72","18","8","7","2","6","1","0","1","0","8","","","","","","","","","","","","4.00","3.00","1.33","9.00","1.00",".273","1.33",".286","75.5%","4.17","","","","","","","","","","","","","1.7","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","104","","11.1%","8.3%","","","-0.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.0","0.2","0.2","25 - 25","2.8%","","","","","","","4.26","22.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","92","78","100","111","107","98","101","106","76","98","","","","","","","","","","","","","","","","","","0","1002904"
"Jim O'Toole","Reds","25","16","13","3.50","36","34","11","3","0","","251.2","1039","222","115","98","20","87","4","5","3","3","170","","","","","","","","","","","","6.08","3.11","1.95","7.94","0.72",".234","1.23",".267","69.6%","3.40","","","","","","","","","","","","","42.4","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","88","","16.4%","8.4%","","","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","1.0","-1.2","-0.2","25 - 25","8.0%","","","","","","","3.64","26.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","95","114","88","79","92","90","94","98","113","99","","","","","","","","","","","","","","","","","","0","1009897"
"Curt Simmons","Cardinals","33","10","10","3.51","31","22","9","4","0","","154.0","641","167","78","60","18","32","2","3","1","0","74","","","","","","","","","","","","4.32","1.87","2.31","9.76","1.05",".276","1.29",".290","70.1%","3.86","","","","","","","","","","","","","22.2","2.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","93","","11.5%","5.0%","","","-0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","-0.3","0.2","-0.1","33 - 33","6.6%","","","","","","","3.81","19.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","57","135","109","117","108","95","103","99","79","59","","","","","","","","","","","","","","","","","","0","1011980"
"Jim Maloney","Reds","22","9","7","3.51","22","17","3","0","1","","115.1","495","90","52","45","11","66","3","2","10","0","105","","","","","","","","","","","","8.19","5.15","1.59","7.02","0.86",".211","1.35",".254","74.3%","3.80","","","","","","","","","","","","","14.1","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","98","","21.2%","13.3%","","","-0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","0.7","-0.2","0.5","22 - 22","7.9%","","","","","","","3.65","36.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146","157","93","78","95","82","99","90","105","146","157","","","","","","","","","","","","","","","","","","0","1008039"
"Wilbur Wood","Red Sox","20","0","0","3.52","1","1","0","0","0","","7.2","31","6","3","3","0","3","0","0","0","0","3","","","","","","","","","","","","3.52","3.52","1.00","7.04","0.00",".214","1.17",".240","66.7%","3.01","","","","","","","","","","","","","1.9","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","70","","9.7%","9.7%","","","0.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.1","-0.1","0.0","20 - 20","0.0%","","","","","","","4.59","19.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","100","66","81","0","86","86","89","93","71","106","","","","","","","","","","","","","","","","","","0","1014248"
"Billy O'Dell","Giants","30","19","14","3.53","43","39","20","2","0","","280.2","1178","282","126","110","18","66","1","7","4","0","195","","","","","","","","","","","","6.25","2.12","2.95","9.04","0.58",".255","1.24",".296","69.4%","2.84","","","","","","","","","","","","","58.3","6.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","77","","16.6%","5.6%","","","0.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","-1.0","-1.0","-2.0","30 - 30","11.0%","","","","","","","3.28","23.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","65","172","101","64","100","91","105","98","114","66","","","","","","","","","","","","","","","","","","0","1009724"
"Bo Belinsky","Angels","25","10","11","3.56","33","31","5","3","1","","187.1","840","149","86","74","12","122","3","13","9","0","145","","","","","","","","","","","","6.97","5.86","1.19","7.16","0.58",".211","1.45",".250","74.1%","4.06","","","","","","","","","","","","","18.0","1.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","105","","17.3%","14.5%","","","-0.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","0.9","-0.3","0.7","25 - 25","2.7%","","","","","","","4.27","33.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132","167","79","82","60","85","106","92","103","126","160","","","","","","","","","","","","","","","","","","0","1000791"
"Dick Donovan","Indians","34","20","10","3.59","34","34","16","5","0","","250.2","1032","255","109","100","23","47","5","2","3","1","94","","","","","","","","","","","","3.37","1.69","2.00","9.16","0.83",".259","1.20",".268","71.7%","3.65","","","","","","","","","","","","","40.6","4.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","90","","9.1%","4.6%","","","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","0.2","0.1","0.3","34 - 34","4.6%","","","","","","","4.05","15.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","48","133","105","86","104","89","99","100","67","50","","","","","","","","","","","","","","","","","","0","1003395"
"Jim Bunning","Tigers","30","19","10","3.59","41","35","12","2","6","","258.0","1103","262","112","103","28","74","3","13","4","0","184","","","","","","","","","","","","6.42","2.58","2.49","9.14","0.98",".258","1.30",".291","76.5%","3.61","","","","","","","","","","","","","44.2","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","88","","16.7%","6.7%","","","-0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","-1.3","1.6","0.2","30 - 30","10.0%","","","","","","","3.40","25.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","73","165","105","101","103","96","108","106","122","74","","","","","","","","","","","","","","","","","","0","1001653"
"Bob Hendley","Braves","23","11","13","3.60","35","29","7","2","1","","200.0","834","188","90","80","17","59","2","0","5","0","112","","","","","","","","","","","","5.04","2.66","1.90","8.46","0.77",".243","1.24",".265","70.3%","3.49","","","","","","","","","","","","","26.8","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","95","","13.4%","7.1%","","","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","1.0","-0.8","0.2","23 - 23","6.4%","","","","","","","3.83","22.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","81","111","94","85","95","91","94","99","92","84","","","","","","","","","","","","","","","","","","0","1005637"
"Don Rudolph","Senators","30","8","10","3.62","37","23","6","2","0","","176.1","744","187","84","71","13","42","2","3","1","1","68","","","","","","","","","","","","3.47","2.14","1.62","9.54","0.66",".268","1.30",".282","69.2%","3.57","","","","","","","","","","","","","29.4","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","87","","9.1%","5.7%","","","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","-0.6","-0.2","-0.7","30 - 30","3.5%","","","","","","","4.17","16.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","61","108","109","69","107","95","104","96","67","62","","","","","","","","","","","","","","","","","","0","1011285"
"Joe Gibbon","Pirates","27","3","4","3.63","19","8","0","0","0","","57.0","242","53","29","23","4","24","3","0","4","0","26","","","","","","","","","","","","4.11","3.79","1.08","8.37","0.63",".243","1.35",".261","67.2%","3.88","","","","","","","","","","","","","5.1","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","102","","10.7%","9.9%","","","-0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.3","-0.4","0.0","27 - 27","0.8%","","","","","","","4.50","22.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","116","63","93","70","95","99","92","95","74","117","","","","","","","","","","","","","","","","","","0","1004658"
"Claude Osteen","Senators","22","8","13","3.65","28","22","7","2","1","","150.1","626","140","62","61","12","47","6","4","3","0","59","","","","","","","","","","","","3.53","2.81","1.26","8.38","0.72",".243","1.24",".254","74.1%","3.89","","","","","","","","","","","","","20.8","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","95","","9.4%","7.5%","","","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","0.7","0.3","1.0","22 - 22","1.9%","","","","","","","4.36","18.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","80","83","96","75","98","91","94","103","69","83","","","","","","","","","","","","","","","","","","0","1009878"
"Dave Stenhouse","Senators","28","11","12","3.65","34","26","9","2","0","","197.0","831","169","84","80","24","90","9","2","4","0","123","","","","","","","","","","","","5.62","4.11","1.37","7.72","1.10",".229","1.31",".245","77.8%","4.35","","","","","","","","","","","","","17.5","1.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","107","","14.8%","10.8%","","","-0.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","1.2","0.8","2.0","28 - 28","4.0%","","","","","","","4.12","28.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","117","91","89","114","92","97","91","108","108","119","","","","","","","","","","","","","","","","","","0","1012482"
"Dick Stigman","Twins","26","12","5","3.66","40","15","6","0","3","","142.2","596","122","60","58","19","64","3","2","10","1","116","","","","","","","","","","","","7.32","4.04","1.81","7.70","1.20",".230","1.30",".261","79.3%","4.11","","","","","","","","","","","","","15.0","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","99","","19.5%","10.7%","","","-0.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","0.3","0.8","1.1","26 - 26","8.7%","","","","","","","3.55","33.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138","115","120","88","125","92","96","96","110","142","118","","","","","","","","","","","","","","","","","","0","1012534"
"Bill Stafford","Yankees","22","14","9","3.67","35","33","7","2","0","","213.1","899","188","95","87","23","77","6","4","2","0","109","","","","","","","","","","","","4.60","3.25","1.42","7.93","0.97",".230","1.24",".241","73.5%","4.14","","","","","","","","","","","","","20.0","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","106","","12.1%","8.6%","","","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","1.7","-0.4","1.2","22 - 22","3.6%","","","","","","","4.17","23.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","92","94","91","101","92","91","89","102","89","94","","","","","","","","","","","","","","","","","","0","1012375"
"Al McBean","Pirates","24","15","10","3.70","33","29","6","2","0","","189.2","823","212","93","78","11","65","2","7","4","0","119","","","","","","","","","","","","5.65","3.08","1.83","10.06","0.52",".282","1.46",".324","71.1%","3.26","","","","","","","","","","","","","33.0","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","86","","14.5%","7.9%","","","0.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","-2.1","1.0","-1.2","24 - 24","6.6%","","","","","","","3.81","23.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","94","107","112","58","110","107","115","100","100","93","","","","","","","","","","","","","","","","","","0","1008337"
"Pedro Ramos","Indians","27","10","12","3.71","37","27","7","2","1","","201.1","872","189","104","83","28","85","5","5","1","0","96","","","","","","","","","","","","4.29","3.80","1.13","8.45","1.25",".242","1.36",".245","73.0%","4.81","","","","","","","","","","","","","6.2","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","120","","11.0%","9.8%","","","-1.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.3","-0.2","1.1","27 - 27","1.3%","","","","","","","4.44","24.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","108","75","97","130","97","100","91","101","80","107","","","","","","","","","","","","","","","","","","0","1010681"
"Bob Veale","Pirates","26","2","2","3.74","11","6","2","0","1","","45.2","195","39","25","19","2","25","1","0","2","1","42","","","","","","","","","","","","8.28","4.93","1.68","7.69","0.39",".229","1.40",".294","63.7%","2.99","","","","","","","","","","","","","8.8","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","79","","21.5%","12.8%","","","0.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","-0.1","-0.6","-0.7","26 - 26","8.7%","","","","","","","3.55","35.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148","151","98","86","44","90","103","104","90","148","151","","","","","","","","","","","","","","","","","","0","1013391"
"Larry Jackson","Cardinals","31","16","11","3.75","36","35","11","2","0","","252.1","1074","267","121","105","25","64","6","6","7","1","112","","","","","","","","","","","","3.99","2.28","1.75","9.52","0.89",".266","1.31",".279","71.5%","3.85","","","","","","","","","","","","","38.1","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","93","","10.4%","6.0%","","","-0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","0.2","0.3","0.5","31 - 31","4.5%","","","","","","","4.06","18.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","70","102","106","99","104","96","99","101","72","70","","","","","","","","","","","","","","","","","","0","1006304"
"Ike Delock","Red Sox","32","4","5","3.75","17","13","4","2","0","","86.1","363","89","39","36","10","24","2","0","2","0","49","","","","","","","","","","","","5.11","2.50","2.04","9.28","1.04",".263","1.31",".282","74.8%","3.82","","","","","","","","","","","","","13.9","1.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","90","","13.5%","6.6%","","","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","-0.3","0.4","0.1","32 - 32","6.9%","","","","","","","3.77","22.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","71","136","106","108","105","96","104","104","99","73","","","","","","","","","","","","","","","","","","0","1003179"
"Joey Jay","Reds","26","21","14","3.76","39","37","16","4","0","","273.0","1165","269","121","114","26","100","5","4","7","2","155","","","","","","","","","","","","5.11","3.30","1.55","8.87","0.86",".254","1.35",".276","74.9%","3.86","","","","","","","","","","","","","32.9","3.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","99","","13.3%","8.6%","","","-0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","0.4","1.2","1.7","26 - 26","4.7%","","","","","","","4.03","24.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","101","90","99","95","99","99","98","106","92","101","","","","","","","","","","","","","","","","","","0","1006373"
"Juan Pizarro","White Sox","25","12","14","3.81","36","32","9","1","1","","203.1","890","182","97","86","16","97","3","1","5","1","173","","","","","","","","","","","","7.66","4.29","1.78","8.06","0.71",".230","1.37",".275","71.0%","3.38","","","","","","","","","","","","","37.1","3.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","85","","19.4%","10.9%","","","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","-0.2","-1.1","-1.3","25 - 25","8.5%","","","","","","","3.57","32.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145","122","119","92","74","92","101","102","99","142","120","","","","","","","","","","","","","","","","","","0","1010382"
"Johnny Podres","Dodgers","29","15","13","3.81","40","40","8","0","0","","255.0","1083","270","121","108","20","71","14","3","4","0","178","","","","","","","","","","","","6.28","2.51","2.51","9.53","0.71",".268","1.34",".308","70.6%","3.11","","","","","","","","","","","","","41.6","4.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","88","","16.4%","6.6%","","","0.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","-1.8","0.2","-1.7","29 - 29","9.9%","","","","","","","3.41","24.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","77","146","106","78","105","98","109","99","113","77","","","","","","","","","","","","","","","","","","0","1010406"
"Dennis Bennett","Phillies","22","9","9","3.81","31","24","7","2","3","","174.2","723","144","78","74","17","68","3","6","6","0","149","","","","","","","","","","","","7.68","3.50","2.19","7.42","0.88",".222","1.21",".263","72.1%","3.45","","","","","","","","","","","","","26.7","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","90","","20.6%","9.4%","","","0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","0.8","-0.6","0.2","22 - 22","11.2%","","","","","","","3.25","32.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137","107","128","83","97","87","89","93","102","142","111","","","","","","","","","","","","","","","","","","0","1000838"
