"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Pete Schourek","Pirates","30","3","7","5.36","17","17","0","0","0","","84.0","382","100","58","50","16","35","3","2","0","0","63","","","","","","","","","","","","6.75","3.75","1.80","10.71","1.71",".290","1.61",".316","68.9%","5.43","","","","","","","","","3.6","84.0","","","3.6","0.3","","","","-1.26","-7.40","6.14","-15.32","-1.52","0.96","0.92","0.87","1.02","17","-2.02","0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","116","118","","16.5%","9.2%","","","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","-0.4","0.1","-0.3","30 - 30","7.3%","","","","","","","4.67","29.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","100","100","116","151","111","111","107","97","97","97","","","","","","","","","","","","","","","","","","0","1011608"
"Mark Portugal","Red Sox","36","7","11","5.39","27","27","1","0","0","","143.2","634","169","94","86","27","37","0","4","2","0","73","","","","","","","","","","","","4.57","2.32","1.97","10.59","1.69",".285","1.43",".288","67.4%","5.42","","","","","","","","","7.3","143.2","","","7.3","0.6","","","","-0.71","-11.41","10.70","-11.37","-1.04","0.94","0.92","0.86","1.03","26","-1.46","0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","110","116","","11.5%","5.8%","","","-0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.6","-0.3","0.2","36 - 36","5.7%","","","","","","","4.86","21.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","62","118","110","144","105","96","96","97","73","62","","","","","","","","","","","","","","","","","","0","1010460"
"Joe Grahe","Phillies","31","1","4","5.40","5","5","0","0","0","","23.1","111","34","16","14","1","8","0","1","1","1","9","","","","","","","","","","","","3.47","3.09","1.13","13.11","0.39",".333","1.80",".359","64.9%","4.08","","","","","","","","","4.3","23.1","","","4.3","0.4","","","","-0.38","-2.28","1.90","-2.26","-0.26","1.08","0.87","0.88","1.15","5","-0.29","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","117","89","","8.1%","7.2%","","","1.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","-0.5","0.1","-0.4","31 - 31","0.9%","","","","","","","5.44","16.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","83","63","142","34","127","125","121","92","48","76","","","","","","","","","","","","","","","","","","0","1004939"
"Kirk Rueter","Giants","28","15","10","5.41","33","33","1","0","0","","184.2","804","219","118","111","28","55","2","2","2","0","94","","","","","","","","","","","","4.58","2.68","1.71","10.67","1.36",".293","1.48",".306","66.7%","5.01","","","","","","","","","15.5","184.2","","","15.5","1.4","","","","-1.70","-14.55","12.85","-18.43","-1.83","0.89","0.85","0.87","1.13","32","-2.24","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","124","110","","11.7%","6.8%","","","0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","-0.5","-0.5","-1.0","28 - 28","4.9%","","","","","","","4.96","22.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","72","95","115","121","112","103","103","94","69","72","","","","","","","","","","","","","","","","","","0","1128"
"Jason Johnson","Orioles","25","8","7","5.42","21","21","0","0","0","","114.2","510","118","73","69","15","54","0","3","5","1","71","","","","","","","","","","","","5.57","4.24","1.31","9.26","1.18",".260","1.50",".281","66.2%","5.09","","","","","","","","","12.0","114.2","","","12.0","1.1","","","","-0.71","-8.96","8.24","-11.89","-1.06","0.93","0.84","0.87","0.77","21","-1.00","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","115","106","","13.9%","10.6%","","","0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6","-1.1","-0.5","25 - 25","3.3%","","","","","","","5.15","27.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","114","78","96","100","96","101","93","95","89","113","","","","","","","","","","","","","","","","","","0","147"
"Randy Wolf","Phillies","22","6","9","5.44","21","21","0","0","0","","120.2","546","124","76","73","20","66","0","5","4","0","115","","","","","","","","","","","","8.58","4.92","1.74","9.25","1.49",".261","1.57",".306","71.3%","5.15","","","","","","","","","8.7","120.2","","","8.7","0.8","","","","-1.02","-10.32","9.30","-8.37","-0.84","1.00","0.89","0.86","0.94","21","-0.34","-0.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","118","112","","21.1%","12.1%","","","0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","-0.3","0.2","0.0","22 - 22","9.0%","","","","","","","4.47","36.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128","132","97","100","132","100","109","104","101","124","127","","","","","","","","","","","","","","","","","","0","976"
"Chris Brock","Giants","28","6","8","5.48","19","19","0","0","0","","106.2","479","124","69","65","18","41","2","4","8","2","76","","","","","","","","","","","","6.41","3.46","1.85","10.46","1.52",".286","1.55",".312","69.5%","5.17","","","","","","","","","7.2","106.2","","","7.2","0.7","","","","-1.51","-9.53","8.02","-14.61","-1.28","1.00","0.90","0.88","1.24","19","-1.09","-0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","126","113","","15.9%","8.6%","","","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","-0.4","-0.1","-0.5","28 - 28","7.3%","","","","","","","4.67","28.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","93","103","113","134","109","107","106","98","93","90","","","","","","","","","","","","","","","","","","0","130"
"Jin Ho Cho","Red Sox","23","2","3","5.50","7","7","0","0","0","","36.0","155","41","23","22","7","6","0","2","0","0","15","","","","","","","","","","","","3.75","1.50","2.50","10.25","1.75",".279","1.31",".272","66.3%","5.49","","","","","","","","","1.5","36.0","","","1.5","0.1","","","","-0.27","-3.01","2.74","-1.83","-0.19","1.00","0.96","0.88","0.86","7","-0.06","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","112","118","","9.7%","3.9%","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3","-0.2","0.1","23 - 23","5.8%","","","","","","","4.85","18.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","40","149","106","149","103","88","90","95","62","41","","","","","","","","","","","","","","","","","","0","1002203"
"Donovan Osborne","Cardinals","30","1","3","5.52","6","6","0","0","0","","29.1","130","34","18","18","4","10","0","2","1","0","21","","","","","","","","","","","","6.44","3.07","2.10","10.43","1.23",".288","1.50",".323","69.3%","4.70","","","","","","","","","3.9","29.1","","","3.9","0.4","","","","-0.56","-2.64","2.08","-2.77","-0.26","0.97","0.82","0.87","0.80","6","-0.24","-0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","122","100","","16.2%","7.7%","","","0.82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","-0.2","0.0","-0.2","30 - 30","8.5%","","","","","","","4.53","26.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","82","117","113","108","110","104","109","98","95","81","","","","","","","","","","","","","","","","","","0","299"
"Andrew Lorraine","Cubs","26","2","5","5.55","11","11","2","1","0","","61.2","272","71","42","38","9","22","3","0","3","0","40","","","","","","","","","","","","5.84","3.21","1.82","10.36","1.31",".284","1.51",".308","63.4%","4.80","","","","","","","","","7.2","61.2","","","7.2","0.7","","","","-1.08","-5.04","3.96","-4.26","-0.40","0.86","0.77","0.88","1.09","9","-0.36","-0.89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","122","103","","14.7%","8.1%","","","0.74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","-0.2","-0.4","-0.6","26 - 26","6.6%","","","","","","","4.75","26.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","86","101","112","116","108","105","104","90","86","85","","","","","","","","","","","","","","","","","","0","1583"
"Steve Trachsel","Cubs","28","8","18","5.56","34","34","4","0","0","","205.2","894","226","133","127","32","64","4","3","8","3","149","","","","","","","","","","","","6.52","2.80","2.33","9.89","1.40",".273","1.41",".300","64.5%","4.68","","","","","","","","","26.6","205.2","","","26.6","2.5","","","","-1.00","-15.98","14.97","-11.66","-1.03","0.94","0.88","0.87","0.99","30","-1.55","0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","122","101","","16.7%","7.2%","","","0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","-0.2","-1.5","-1.7","28 - 28","9.5%","","","","","","","4.40","27.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","75","130","107","124","104","98","102","91","98","75","","","","","","","","","","","","","","","","","","0","898"
"Scott Sanders","Cubs","30","0","3","5.58","6","6","0","0","0","","30.2","134","33","19","19","8","11","0","0","0","0","25","","","","","","","","","","","","7.34","3.23","2.27","9.68","2.35",".268","1.43",".278","76.2%","5.97","","","","","","","","","-0.2","30.2","","","-0.2","0.0","","","","-0.03","-2.42","2.39","-2.06","-0.25","0.92","0.91","0.88","0.93","6","-0.84","0.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","123","129","","18.7%","8.2%","","","-0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.1","0.1","0.2","30 - 30","10.5%","","","","","","","4.29","32.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","86","127","105","207","102","99","94","108","110","87","","","","","","","","","","","","","","","","","","0","1011423"
"Jeff Weaver","Tigers","22","9","12","5.59","29","29","0","0","0","","162.2","714","176","104","101","27","56","2","17","0","0","113","","","","","","","","","","","","6.25","3.10","2.02","9.74","1.49",".275","1.43",".297","68.7%","5.25","","","","","","","","","17.7","162.2","","","17.7","1.6","","","","-0.52","-13.39","12.88","-12.70","-1.20","1.00","0.93","0.88","1.00","29","-0.65","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","114","105","","15.8%","7.8%","","","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","0.2","-0.6","-0.4","22 - 22","8.0%","","","","","","","4.59","27.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","83","120","101","127","101","96","99","99","101","84","","","","","","","","","","","","","","","","","","0","503"
"Carl Pavano","Expos","23","6","8","5.59","18","18","1","1","0","","103.0","450","115","65","64","8","33","1","4","1","3","69","","","","","","","","","","","","6.03","2.88","2.09","10.05","0.70",".278","1.44",".318","61.8%","3.88","","","","","","","","","21.5","103.0","","","21.5","2.1","","","","-0.04","-7.98","7.94","-5.20","-0.54","1.01","0.92","0.86","1.43","17","0.29","-0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","122","84","","15.3%","7.3%","","","1.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","-0.6","-0.9","-1.5","23 - 23","8.0%","","","","","","","4.59","24.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","77","117","109","62","106","100","108","87","90","77","","","","","","","","","","","","","","","","","","0","790"
"Jason Bere","- - -","28","5","0","5.60","14","14","0","0","0","","62.2","298","69","46","39","8","47","3","2","6","0","44","","","","","","","","","","","","6.32","6.75","0.94","9.91","1.15",".277","1.85",".310","67.4%","5.73","","","","","","","","","1.4","62.2","","","1.4","0.1","","","","-0.74","-6.27","5.54","-8.91","-0.80","1.08","0.91","0.87","1.40","14","-1.06","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","121","123","","14.8%","15.8%","","","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","-0.2","-0.1","-0.3","28 - 28","-1.0%","","","","","","","5.67","33.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","181","52","107","102","106","128","105","95","87","166","","","","","","","","","","","","","","","","","","0","266"
"Brian Meadows","Marlins","23","11","15","5.60","31","31","0","0","0","","178.1","795","214","117","111","31","57","5","5","4","1","72","","","","","","","","","","","","3.63","2.88","1.26","10.80","1.56",".292","1.52",".290","68.4%","5.63","","","","","","","","","3.1","178.1","","","3.1","0.3","","","","-2.48","-15.45","12.97","-24.66","-2.37","0.98","0.88","0.88","0.89","31","-2.82","0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","127","124","","9.1%","7.2%","","","-0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.3","-0.4","-0.1","23 - 23","1.9%","","","","","","","5.32","20.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","77","70","117","138","111","105","98","96","53","76","","","","","","","","","","","","","","","","","","0","998"
"Jay Witasick","Royals","26","9","11","5.60","28","28","1","1","0","","151.0","694","183","103","94","22","75","0","8","5","2","102","","","","","","","","","","","","6.08","4.47","1.36","10.91","1.31",".300","1.71",".331","69.3%","5.33","","","","","","","","","14.3","151.0","","","14.3","1.3","","","","-0.66","-12.90","12.24","-8.24","-0.77","1.03","0.90","0.87","1.39","27","-0.91","0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","110","108","","14.7%","10.8%","","","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","-1.0","0.5","-0.5","26 - 26","3.9%","","","","","","","5.08","28.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","120","81","113","112","110","115","110","100","94","115","","","","","","","","","","","","","","","","","","0","1138"
"Mike Oquist","Athletics","31","9","10","5.62","24","24","0","0","0","","125.0","564","145","80","78","14","58","3","2","2","0","80","","","","","","","","","","","","5.76","4.18","1.38","10.44","1.01",".288","1.62",".320","67.4%","4.75","","","","","","","","","17.7","125.0","","","17.7","1.6","","","","0.19","-9.96","10.16","-0.66","-0.04","0.98","0.91","0.88","1.30","24","-0.32","0.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","118","99","","14.2%","10.3%","","","0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","-0.5","-0.4","-0.9","31 - 31","3.9%","","","","","","","5.08","27.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","112","82","108","86","106","109","106","97","90","110","","","","","","","","","","","","","","","","","","0","1009828"
"Dan Serafini","Cubs","25","1","1","5.68","4","4","0","0","0","","19.0","88","22","14","12","2","11","1","0","0","0","5","","","","","","","","","","","","2.37","5.21","0.45","10.42","0.95",".286","1.74",".286","62.9%","5.71","","","","","","","","","0.4","19.0","","","0.4","0.0","","","","-0.56","-1.72","1.16","-4.17","-0.39","0.87","0.74","0.87","0.89","4","-0.25","-0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","125","123","","5.7%","12.5%","","","-0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1","0.1","-0.2","-0.1","25 - 25","-6.8%","","","","","","","6.36","20.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","140","25","113","84","109","120","97","89","33","132","","","","","","","","","","","","","","","","","","0","1812"
"Jose Jimenez","Cardinals","25","5","13","5.70","28","28","2","2","0","","161.0","713","168","110","102","16","68","1","11","10","1","111","","","","","","","","","","","","6.20","3.80","1.63","9.39","0.89",".265","1.47",".300","61.0%","4.52","","","","","","","","","24.5","161.0","","","24.5","2.3","","","","-0.57","-13.39","12.83","-13.77","-1.29","1.02","0.95","0.88","0.98","26","-0.69","0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","126","96","","15.6%","9.5%","","","1.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","-0.2","-2.1","-2.2","25 - 25","6.0%","","","","","","","4.82","27.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","102","91","101","79","101","102","101","86","92","101","","","","","","","","","","","","","","","","","","0","435"
"Chad Ogea","Phillies","28","6","12","5.71","28","28","0","0","0","","153.0","685","177","102","97","32","58","1","4","5","2","71","","","","","","","","","","","","4.18","3.41","1.22","10.41","1.88",".284","1.54",".279","70.6%","6.14","","","","","","","","","-5.2","153.0","","","-5.2","-0.5","","","","-0.81","-12.84","12.02","-11.91","-1.23","0.98","0.91","0.88","1.00","28","-1.27","0.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","123","134","","10.4%","8.5%","","","-0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.7","0.3","0.9","28 - 28","1.9%","","","","","","","5.32","23.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","91","68","113","166","108","106","94","100","61","89","","","","","","","","","","","","","","","","","","0","1009744"
"Doug Linton","Orioles","34","1","4","5.74","8","8","0","0","0","","47.0","208","58","30","30","10","16","1","2","3","0","25","","","","","","","","","","","","4.79","3.06","1.56","11.11","1.91",".305","1.57",".310","74.2%","5.98","","","","","","","","","0.5","47.0","","","0.5","0.0","","","","-0.40","-4.03","3.63","-3.12","-0.27","0.92","0.87","0.87","0.83","8","-0.79","0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","122","124","","12.0%","7.7%","","","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","-0.1","0.3","0.2","34 - 34","4.3%","","","","","","","5.03","24.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","82","93","115","163","113","106","103","107","76","82","","","","","","","","","","","","","","","","","","0","1662"
"Mark Redman","Twins","25","0","0","5.79","1","1","0","0","0","","4.2","21","4","3","3","0","3","0","0","0","0","3","","","","","","","","","","","","5.79","5.79","1.00","7.71","0.00",".222","1.50",".267","57.1%","3.78","","","","","","","","","1.1","4.2","","","1.1","0.1","","","","-0.04","-0.39","0.35","-0.75","-0.07","1.13","0.91","0.87","2.45","1","0.09","-0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","116","80","","14.3%","14.3%","","","2.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","-0.1","-0.1","25 - 25","0.0%","","","","","","","5.55","28.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","156","60","80","0","82","101","89","82","91","152","","","","","","","","","","","","","","","","","","0","491"
