"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Lee Stange","Red Sox","30","8","10","2.77","35","24","6","2","1","","181.2","735","171","64","56","14","32","7","2","3","0","101","","","","","","","","","","","","5.00","1.59","3.16","8.47","0.69",".244","1.12",".268","76.1%","2.99","","","","","","","","","","","","","29.7","3.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","82","","13.7%","4.4%","","","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","-0.3","0.6","0.4","30 - 30","9.4%","","","","","","","3.14","20.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","52","158","108","94","106","92","102","103","84","53","","","","","","","","","","","","","","","","","","0","1012400"
"Ray Sadecki","Giants","26","12","6","2.78","35","24","10","2","0","","188.0","775","165","65","58","8","58","4","4","9","1","145","","","","","","","","","","","","6.94","2.78","2.50","7.90","0.38",".231","1.19",".280","75.1%","2.54","","","","","","","","","","","","","32.8","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","78","","18.7%","7.5%","","","0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","-0.2","0.1","-0.1","26 - 26","11.2%","","","","","","","2.92","27.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119","96","123","93","56","95","94","101","103","121","98","","","","","","","","","","","","","","","","","","0","1011360"
"Don Wilson","Astros","22","10","9","2.79","31","28","7","3","0","","184.0","757","141","67","57","10","69","2","7","10","3","159","","","","","","","","","","","","7.78","3.38","2.30","6.90","0.49",".207","1.14",".256","73.9%","2.76","","","","","","","","","","","","","26.8","3.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","88","","21.0%","9.1%","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","0.9","-0.8","0.1","22 - 22","11.9%","","","","","","","2.84","31.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133","117","114","82","72","85","91","93","102","136","119","","","","","","","","","","","","","","","","","","0","1014071"
"John Duffie","Dodgers","21","0","2","2.79","2","2","0","0","0","","9.2","44","11","6","3","1","4","1","0","0","0","6","","","","","","","","","","","","5.59","3.72","1.50","10.24","0.93",".275","1.55",".303","66.2%","3.88","","","","","","","","","","","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","129","","13.6%","9.1%","","","-1.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1","-0.1","-0.1","-0.1","21 - 21","4.6%","","","","","","","3.72","25.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","129","74","121","137","113","123","110","91","88","119","","","","","","","","","","","","","","","","","","0","1003527"
"Fergie Jenkins","Cubs","24","20","13","2.80","38","38","20","3","0","","289.1","1156","230","101","90","30","83","8","4","2","0","236","","","","","","","","","","","","7.34","2.58","2.84","7.15","0.93",".215","1.08",".249","78.6%","3.16","","","","","","","","","","","","","37.9","4.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","93","","20.4%","7.2%","","","-0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","1.8","0.4","2.2","24 - 24","13.2%","","","","","","","2.67","30.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","90","140","85","137","88","86","90","108","132","94","","","","","","","","","","","","","","","","","","0","1006388"
"Cal Koonce","Mets","26","3","3","2.80","11","6","2","1","0","","45.0","183","45","16","14","2","7","1","0","0","0","24","","","","","","","","","","","","4.80","1.40","3.43","9.00","0.40",".256","1.16",".287","73.2%","2.52","","","","","","","","","","","","","7.7","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","79","","13.1%","3.8%","","","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","-0.1","0.0","-0.1","26 - 26","9.3%","","","","","","","3.15","18.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","49","169","106","59","105","92","104","101","85","50","","","","","","","","","","","","","","","","","","0","1007101"
"Catfish Hunter","Athletics","21","13","17","2.81","35","35","13","5","0","","259.2","1053","209","91","81","16","84","6","2","4","1","196","","","","","","","","","","","","6.79","2.91","2.33","7.24","0.55",".216","1.13",".256","74.8%","2.82","","","","","","","","","","","","","43.6","5.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","82","","18.6%","8.0%","","","-0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","0.4","-0.4","0.0","21 - 21","10.6%","","","","","","","2.99","28.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","95","117","92","75","94","93","98","101","114","97","","","","","","","","","","","","","","","","","","0","1006199"
"Jim O'Toole","White Sox","30","4","3","2.82","15","10","1","1","0","","54.1","233","53","21","17","4","18","2","1","1","1","37","","","","","","","","","","","","6.13","2.98","2.06","8.78","0.66",".248","1.31",".283","76.8%","3.18","","","","","","","","","","","","","5.7","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","98","","15.9%","7.7%","","","-0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","-0.3","0.3","0.0","30 - 30","8.2%","","","","","","","3.28","25.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","97","103","112","90","107","107","108","104","97","94","","","","","","","","","","","","","","","","","","0","1009897"
"Mike McCormick","Giants","28","22","10","2.85","40","35","14","5","0","","262.1","1073","220","88","83","25","81","18","5","9","0","150","","","","","","","","","","","","5.15","2.78","1.85","7.55","0.86",".223","1.15",".240","80.4%","3.62","","","","","","","","","","","","","17.3","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","110","","14.0%","7.6%","","","-0.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","2.4","1.6","4.0","28 - 28","6.4%","","","","","","","3.49","23.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","96","91","89","126","91","91","87","111","90","99","","","","","","","","","","","","","","","","","","0","1008420"
"Jim Palmer","Orioles","21","3","1","2.94","9","9","2","1","0","","49.0","194","34","18","16","6","20","0","0","2","0","23","","","","","","","","","","","","4.22","3.67","1.15","6.24","1.10",".195","1.10",".193","79.0%","4.42","","","","","","","","","","","","","-0.6","-0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","134","","11.9%","10.3%","","","-1.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","0.8","0.1","0.9","21 - 21","1.6%","","","","","","","4.08","25.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","119","58","79","149","85","91","74","107","72","125","","","","","","","","","","","","","","","","","","0","1009973"
"Ron Reed","Braves","24","1","1","2.95","3","3","0","0","0","","21.1","89","21","8","7","1","3","0","2","1","0","11","","","","","","","","","","","","4.64","1.27","3.67","8.86","0.42",".250","1.13",".278","73.2%","2.82","","","","","","","","","","","","","3.3","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","86","","12.4%","3.4%","","","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","0.0","0.0","0.0","24 - 24","9.0%","","","","","","","3.18","16.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","44","181","105","62","102","89","101","101","80","44","","","","","","","","","","","","","","","","","","0","1010773"
"Jim McGlothlin","Angels","23","12","8","2.96","32","29","9","6","0","","197.1","794","163","74","65","13","56","2","4","13","0","137","","","","","","","","","","","","6.25","2.55","2.45","7.43","0.59",".222","1.11",".257","72.8%","2.92","","","","","","","","","","","","","26.9","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","90","","17.3%","7.1%","","","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","0.3","-0.6","-0.3","23 - 23","10.2%","","","","","","","3.04","25.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","83","123","94","80","96","91","98","99","105","86","","","","","","","","","","","","","","","","","","0","1008532"
"Mel Stottlemyre","Yankees","25","15","15","2.96","36","36","10","4","0","","255.0","1063","235","96","84","20","88","11","2","5","0","151","","","","","","","","","","","","5.33","3.11","1.72","8.29","0.71",".242","1.27",".268","77.1%","3.43","","","","","","","","","","","","","21.7","2.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","106","","14.2%","8.3%","","","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","-0.4","1.7","1.3","25 - 25","5.9%","","","","","","","3.55","24.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","101","86","105","96","105","104","102","104","87","101","","","","","","","","","","","","","","","","","","0","1012579"
"Bob Gibson","Cardinals","31","13","7","2.98","24","24","10","2","0","","175.1","703","151","62","58","10","40","3","3","3","1","147","","","","","","","","","","","","7.55","2.05","3.68","7.75","0.51",".229","1.09",".280","73.3%","2.34","","","","","","","","","","","","","34.7","4.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","73","","20.9%","5.7%","","","0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","-0.2","-0.6","-0.7","31 - 31","15.2%","","","","","","","2.44","28.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129","71","181","92","75","94","86","101","101","135","75","","","","","","","","","","","","","","","","","","0","1004662"
"Steve Carlton","Cardinals","22","14","9","2.98","30","28","11","2","1","","193.0","802","173","71","64","10","62","1","2","6","0","168","","","","","","","","","","","","7.83","2.89","2.71","8.07","0.47",".234","1.22",".291","74.4%","2.47","","","","","","","","","","","","","35.6","4.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","77","","21.0%","7.7%","","","0.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","-0.7","-0.1","-0.8","22 - 22","13.2%","","","","","","","2.68","29.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134","100","134","95","69","96","97","105","102","135","101","","","","","","","","","","","","","","","","","","0","1001964"
"Frank Bertaina","- - -","23","7","6","2.99","23","19","4","4","0","","117.1","494","107","45","39","12","51","1","0","7","0","86","","","","","","","","","","","","6.60","3.91","1.69","8.21","0.92",".242","1.35",".275","80.0%","3.71","","","","","","","","","","","","","6.6","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","113","","17.4%","10.3%","","","-0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","-0.4","1.2","0.9","23 - 23","7.1%","","","","","","","3.41","30.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","127","85","104","125","105","111","105","108","106","125","","","","","","","","","","","","","","","","","","0","1000912"
"Larry Jaster","Cardinals","23","9","7","3.01","34","23","2","1","3","","152.1","635","141","57","51","12","44","6","2","0","1","87","","","","","","","","","","","","5.14","2.60","1.98","8.33","0.71",".239","1.21",".263","76.4%","3.33","","","","","","","","","","","","","13.3","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","103","","13.7%","6.9%","","","-0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","0.5","0.5","1.0","23 - 23","6.8%","","","","","","","3.45","22.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","90","98","99","104","98","96","95","105","89","91","","","","","","","","","","","","","","","","","","0","1006367"
"Jim Perry","Twins","31","8","7","3.03","37","11","3","2","0","","130.2","549","123","51","44","8","50","5","3","2","0","94","","","","","","","","","","","","6.47","3.44","1.88","8.47","0.55",".248","1.32",".292","75.9%","3.11","","","","","","","","","","","","","15.5","1.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","89","","17.1%","9.1%","","","-0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","-0.9","0.8","-0.1","31 - 31","8.0%","","","","","","","3.30","27.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","112","94","108","75","107","109","111","103","104","111","","","","","","","","","","","","","","","","","","0","1010213"
"Phil Ortega","Senators","27","10","10","3.03","34","34","5","2","0","","219.2","892","189","77","74","16","57","3","6","4","1","122","","","","","","","","","","","","5.00","2.34","2.14","7.74","0.66",".228","1.12",".250","76.2%","3.24","","","","","","","","","","","","","24.5","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","98","","13.7%","6.4%","","","-0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","0.7","0.5","1.2","27 - 27","7.3%","","","","","","","3.39","21.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","76","107","98","89","99","92","96","103","83","78","","","","","","","","","","","","","","","","","","0","1009855"
"Mike Cuellar","Astros","30","16","11","3.03","36","32","16","3","1","","246.1","1021","233","99","83","16","63","3","1","1","1","203","","","","","","","","","","","","7.42","2.30","3.22","8.51","0.58",".243","1.20",".294","72.1%","2.51","","","","","","","","","","","","","42.1","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","80","","19.9%","6.2%","","","0.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","-1.1","-0.7","-1.9","30 - 30","13.7%","","","","","","","2.62","27.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127","80","159","101","86","100","95","106","99","128","81","","","","","","","","","","","","","","","","","","0","1002853"
"Jim Kaat","Twins","28","16","13","3.04","42","38","13","2","0","","263.1","1100","269","110","89","21","42","2","9","9","1","211","","","","","","","","","","","","7.21","1.44","5.02","9.19","0.72",".256","1.18",".304","72.3%","2.55","","","","","","","","","","","","","52.6","6.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","73","","19.2%","3.8%","","","0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","-2.8","-0.3","-3.0","28 - 28","15.4%","","","","","","","2.42","24.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","47","252","117","97","111","97","116","98","117","46","","","","","","","","","","","","","","","","","","0","1006660"
"Mickey Lolich","Tigers","26","14","13","3.04","31","30","11","6","0","","204.0","820","165","71","69","14","56","2","7","3","0","174","","","","","","","","","","","","7.68","2.47","3.11","7.28","0.62",".218","1.08",".265","75.3%","2.65","","","","","","","","","","","","","38.0","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","77","","21.2%","6.8%","","","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","-0.2","-0.2","-0.4","26 - 26","14.4%","","","","","","","2.54","29.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","80","156","93","84","94","89","101","102","129","83","","","","","","","","","","","","","","","","","","0","1007712"
"Joe Gibbon","Giants","32","6","2","3.07","28","10","3","1","1","","82.0","339","65","31","28","4","33","4","3","3","0","63","","","","","","","","","","","","6.91","3.62","1.91","7.13","0.44",".215","1.20",".258","73.4%","2.95","","","","","","","","","","","","","9.5","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","91","","18.6%","9.7%","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","0.3","-0.2","0.1","32 - 32","8.9%","","","","","","","3.20","29.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","126","94","84","65","88","95","94","101","120","127","","","","","","","","","","","","","","","","","","0","1004658"
"Ron Herbel","Giants","29","4","5","3.08","42","11","1","1","1","","125.2","516","125","54","43","10","35","10","2","3","0","52","","","","","","","","","","","","3.72","2.51","1.49","8.95","0.72",".261","1.27",".276","73.0%","3.63","","","","","","","","","","","","","4.3","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","111","","10.1%","6.8%","","","-0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","0.0","0.5","0.5","29 - 29","3.3%","","","","","","","3.87","18.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","87","73","106","105","107","101","100","100","65","89","","","","","","","","","","","","","","","","","","0","1005685"
"Buster Narum","Senators","26","1","0","3.09","2","2","0","0","0","","11.2","45","8","4","4","1","4","0","0","0","0","8","","","","","","","","","","","","6.17","3.09","2.00","6.17","0.77",".195","1.03",".219","75.5%","3.31","","","","","","","","","","","","","1.2","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","101","","17.8%","8.9%","","","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.1","0.0","0.1","26 - 26","8.9%","","","","","","","3.20","28.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","100","100","78","105","84","85","83","102","108","108","","","","","","","","","","","","","","","","","","0","1009455"
