"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Bobby Bolin","Giants","26","14","6","2.76","45","13","2","0","2","","163.0","655","125","51","50","17","56","4","4","3","0","135","","","","","","","","","","","","7.45","3.09","2.41","6.90","0.94",".210","1.11",".244","83.1%","3.32","","","","","","","","","","","","","14.5","1.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","97","","20.6%","8.6%","","","-0.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","1.1","1.2","2.3","26 - 26","12.1%","","","","","","","2.96","31.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","106","118","81","116","86","88","89","115","132","111","","","","","","","","","","","","","","","","","","0","1001146"
"Dick Joyce","Athletics","21","0","1","2.77","5","3","0","0","0","","13.0","55","12","7","4","0","4","0","0","2","1","7","","","","","","","","","","","","4.85","2.77","1.75","8.31","0.00",".235","1.23",".273","56.3%","2.36","","","","","","","","","","","","","3.1","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","64","","12.7%","7.3%","","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","0.0","-0.3","-0.3","21 - 21","5.5%","","","","","","","3.75","20.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","84","96","102","0","99","97","103","77","81","84","","","","","","","","","","","","","","","","","","0","1006635"
"Don Drysdale","Dodgers","28","23","12","2.77","44","42","20","7","1","","308.1","1262","270","113","95","30","66","11","12","11","0","210","","","","","","","","","","","","6.13","1.93","3.18","7.88","0.88",".228","1.09",".254","76.8%","3.18","","","","","","","","","","","","","30.3","3.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","102","","16.6%","5.2%","","","-0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3","1.7","0.2","1.9","28 - 28","11.4%","","","","","","","3.03","24.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","66","156","93","108","93","86","93","106","106","68","","","","","","","","","","","","","","","","","","0","1003516"
"Robin Roberts","- - -","38","10","9","2.78","30","25","8","3","0","","190.2","762","171","73","59","18","30","4","1","2","0","97","","","","","","","","","","","","4.58","1.42","3.23","8.07","0.85",".234","1.05",".248","73.0%","3.21","","","","","","","","","","","","","24.6","2.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","94","","12.7%","3.9%","","","-0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","1.1","-0.6","0.5","38 - 38","8.8%","","","","","","","3.35","19.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","45","171","98","100","98","83","93","100","81","47","","","","","","","","","","","","","","","","","","0","1011046"
"Claude Osteen","Dodgers","25","15","15","2.79","40","40","9","1","0","","287.0","1169","253","95","89","19","78","10","3","4","1","162","","","","","","","","","","","","5.08","2.45","2.08","7.93","0.60",".233","1.15",".258","77.8%","3.10","","","","","","","","","","","","","31.2","3.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","99","","13.9%","6.7%","","","-0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","1.3","1.5","2.8","25 - 25","7.2%","","","","","","","3.54","22.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","84","102","94","74","95","91","94","107","88","87","","","","","","","","","","","","","","","","","","0","1009878"
"Chris Short","Phillies","27","18","11","2.82","47","40","15","5","2","","297.1","1216","260","102","93","18","89","8","5","5","0","237","","","","","","","","","","","","7.17","2.69","2.66","7.87","0.54",".232","1.17",".279","76.6%","2.66","","","","","","","","","","","","","54.9","6.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","79","","19.5%","7.3%","","","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","-0.4","0.9","0.6","27 - 27","12.2%","","","","","","","2.94","28.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","93","131","93","67","95","93","102","106","124","95","","","","","","","","","","","","","","","","","","0","1011931"
"Jim Kaat","Twins","26","18","11","2.83","45","42","7","2","2","","264.1","1115","267","121","83","25","63","6","5","3","0","154","","","","","","","","","","","","5.24","2.15","2.44","9.09","0.85",".255","1.25",".279","71.3%","3.35","","","","","","","","","","","","","38.3","4.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","91","","13.8%","5.7%","","","-0.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","-1.0","-0.4","-1.3","26 - 26","8.2%","","","","","","","3.42","21.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","65","135","112","100","108","98","105","97","88","65","","","","","","","","","","","","","","","","","","0","1006660"
"Bob Veale","Pirates","29","17","12","2.84","39","37","14","7","0","","266.0","1126","221","98","84","5","119","7","7","17","0","276","","","","","","","","","","","","9.34","4.03","2.32","7.48","0.17",".221","1.28",".300","73.2%","2.11","","","","","","","","","","","","","64.9","8.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","63","","24.5%","10.6%","","","0.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","-1.6","-0.8","-2.4","29 - 29","13.9%","","","","","","","2.73","35.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157","138","114","88","21","90","101","110","101","156","138","","","","","","","","","","","","","","","","","","0","1013391"
"Dave McNally","Orioles","22","11","6","2.85","35","29","6","2","0","","198.2","824","163","69","63","15","73","6","6","3","0","116","","","","","","","","","","","","5.26","3.31","1.59","7.38","0.68",".219","1.19",".241","78.3%","3.52","","","","","","","","","","","","","20.9","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","100","","14.1%","8.9%","","","-0.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","1.2","0.7","2.0","22 - 22","5.2%","","","","","","","3.78","24.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","101","88","91","80","92","94","91","107","89","102","","","","","","","","","","","","","","","","","","0","1008655"
"Joe Horlen","White Sox","27","13","13","2.88","34","34","7","4","0","","219.0","890","203","88","70","16","39","9","3","8","0","125","","","","","","","","","","","","5.14","1.60","3.21","8.34","0.66",".239","1.11",".264","70.5%","2.90","","","","","","","","","","","","","35.2","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","85","","14.0%","4.4%","","","-0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","0.0","-1.1","-1.0","27 - 27","9.7%","","","","","","","3.24","20.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","49","177","102","78","101","87","100","96","89","51","","","","","","","","","","","","","","","","","","0","1006025"
"Marcelino Lopez","Angels","21","14","13","2.93","35","32","8","1","1","","215.1","901","185","79","70","12","82","6","4","10","0","122","","","","","","","","","","","","5.10","3.43","1.49","7.73","0.50",".227","1.24",".254","75.5%","3.31","","","","","","","","","","","","","25.2","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","97","","13.5%","9.1%","","","-0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","0.6","0.4","1.1","21 - 21","4.4%","","","","","","","3.87","24.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","104","82","95","59","96","98","96","103","86","105","","","","","","","","","","","","","","","","","","0","1007757"
"Fred Newman","Angels","23","14","16","2.93","36","36","10","2","0","","260.2","1044","225","94","85","15","64","10","1","6","1","109","","","","","","","","","","","","3.76","2.21","1.70","7.77","0.52",".230","1.11",".246","72.9%","3.18","","","","","","","","","","","","","34.6","3.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","93","","10.4%","6.1%","","","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","1.4","-0.4","1.1","23 - 23","4.3%","","","","","","","3.89","18.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","67","94","95","61","97","87","93","99","66","71","","","","","","","","","","","","","","","","","","0","1009542"
"Frank Lary","Mets","35","1","3","2.98","14","7","0","0","1","","57.1","230","48","24","19","2","16","0","1","4","1","23","","","","","","","","","","","","3.61","2.51","1.44","7.53","0.31",".225","1.12",".245","65.9%","3.06","","","","","","","","","","","","","7.5","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","90","","10.0%","7.0%","","","-0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","0.5","-0.6","-0.1","35 - 35","3.0%","","","","","","","4.04","17.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","86","70","89","39","92","88","89","91","64","91","","","","","","","","","","","","","","","","","","0","1007364"
"Don Arlich","Astros","22","0","0","3.00","1","1","0","0","0","","6.0","23","5","2","2","0","1","0","0","0","0","0","","","","","","","","","","","","0.00","1.50","0.00","7.50","0.00",".227","1.00",".227","66.7%","3.02","","","","","","","","","","","","","0.8","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","91","","0.0%","4.4%","","","-0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.0","0.0","22 - 22","-4.4%","","","","","","","4.92","4.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","52","0","88","0","93","79","83","92","0","57","","","","","","","","","","","","","","","","","","0","1000302"
"John Buzhardt","White Sox","28","13","8","3.01","32","30","4","1","1","","188.2","761","167","69","63","12","56","9","7","4","0","108","","","","","","","","","","","","5.15","2.67","1.93","7.97","0.57",".239","1.18",".268","75.5%","3.20","","","","","","","","","","","","","23.8","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","95","","14.2%","7.4%","","","-0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","-0.2","0.9","0.7","28 - 28","6.8%","","","","","","","3.58","23.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","81","106","98","68","101","93","101","103","90","85","","","","","","","","","","","","","","","","","","0","1001788"
"Jack Cullen","Yankees","25","3","4","3.05","12","9","2","1","0","","59.0","250","59","22","20","2","21","2","0","1","0","25","","","","","","","","","","","","3.81","3.20","1.19","9.00","0.31",".258","1.36",".282","75.1%","3.18","","","","","","","","","","","","","8.2","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","90","","10.0%","8.4%","","","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","-0.3","0.4","0.1","25 - 25","1.6%","","","","","","","4.21","19.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","98","66","110","36","109","107","107","102","63","97","","","","","","","","","","","","","","","","","","0","1002859"
"Bob Gibson","Cardinals","29","20","12","3.07","38","36","20","6","1","","299.0","1233","243","110","102","34","103","6","11","8","1","270","","","","","","","","","","","","8.13","3.10","2.62","7.31","1.02",".217","1.16",".256","79.8%","3.33","","","","","","","","","","","","","43.8","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","90","","21.9%","8.4%","","","-0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","1.2","1.1","2.3","29 - 29","13.5%","","","","","","","2.78","33.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137","107","129","86","126","89","91","94","110","140","109","","","","","","","","","","","","","","","","","","0","1004662"
"Tommy John","White Sox","22","14","7","3.09","39","27","6","1","3","","183.2","752","162","67","63","12","58","6","2","8","0","126","","","","","","","","","","","","6.17","2.84","2.17","7.94","0.59",".234","1.20",".271","75.5%","2.97","","","","","","","","","","","","","26.8","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","88","","16.8%","7.7%","","","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","-0.3","0.4","0.1","22 - 22","9.0%","","","","","","","3.32","26.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","87","120","97","69","99","94","102","103","106","89","","","","","","","","","","","","","","","","","","0","1006515"
"Dallas Green","Senators","30","0","0","3.14","6","2","0","0","0","","14.1","61","14","6","5","0","3","0","0","1","1","6","","","","","","","","","","","","3.77","1.88","2.00","8.79","0.00",".241","1.19",".269","64.7%","2.31","","","","","","","","","","","","","3.2","0.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","63","","9.8%","4.9%","","","0.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.0","-0.2","-0.2","30 - 30","4.9%","","","","","","","3.81","14.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","57","110","108","0","102","93","102","88","62","57","","","","","","","","","","","","","","","","","","0","1004989"
"Dean Chance","Angels","24","15","10","3.15","36","33","10","4","0","","225.2","950","197","86","79","12","101","10","9","6","3","164","","","","","","","","","","","","6.54","4.03","1.62","7.86","0.48",".235","1.32",".279","76.2%","3.22","","","","","","","","","","","","","28.6","3.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","94","","17.3%","10.6%","","","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","-0.8","1.3","0.5","24 - 24","6.6%","","","","","","","3.61","29.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","123","89","96","56","99","104","105","104","110","123","","","","","","","","","","","","","","","","","","0","1002130"
"Jim Merritt","Twins","21","5","4","3.17","16","9","1","0","2","","76.2","311","68","29","27","11","20","1","0","0","0","61","","","","","","","","","","","","7.16","2.35","3.05","7.98","1.29",".234","1.15",".260","81.3%","3.57","","","","","","","","","","","","","8.5","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","97","","19.6%","6.4%","","","-0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","0.1","0.4","0.5","21 - 21","13.2%","","","","","","","2.82","29.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","71","168","98","152","99","90","98","111","125","74","","","","","","","","","","","","","","","","","","0","1008789"
"Joe Sparma","Tigers","23","13","8","3.18","30","28","6","0","0","","167.0","713","142","69","59","13","75","5","3","7","0","127","","","","","","","","","","","","6.84","4.04","1.69","7.65","0.70",".224","1.30",".261","74.8%","3.41","","","","","","","","","","","","","22.2","2.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","94","","17.8%","10.5%","","","-0.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","0.2","-0.1","0.1","23 - 23","7.3%","","","","","","","3.53","30.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","123","93","94","83","94","102","98","102","113","121","","","","","","","","","","","","","","","","","","0","1012307"
"John Miller","Orioles","24","6","4","3.18","16","16","1","0","0","","93.1","404","75","38","33","4","58","0","1","6","0","71","","","","","","","","","","","","6.85","5.59","1.22","7.23","0.39",".217","1.43",".263","74.8%","3.45","","","","","","","","","","","","","10.9","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","98","","17.6%","14.4%","","","-0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","0.0","0.1","0.2","24 - 24","3.2%","","","","","","","4.02","32.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","170","67","89","45","92","112","99","102","112","165","","","","","","","","","","","","","","","","","","0","1008907"
"Don Cardwell","Pirates","29","13","10","3.18","37","34","12","2","0","","240.1","978","214","101","85","21","59","1","12","8","0","107","","","","","","","","","","","","4.01","2.21","1.81","8.01","0.79",".236","1.14",".248","72.0%","3.65","","","","","","","","","","","","","19.8","2.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","107","","10.9%","6.0%","","","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","1.7","-0.3","1.3","29 - 29","4.9%","","","","","","","3.81","19.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","76","89","95","97","97","90","90","99","70","79","","","","","","","","","","","","","","","","","","0","1001941"
"Rob Gardner","Mets","20","0","2","3.21","5","4","0","0","0","","28.0","115","23","13","10","4","7","0","0","0","0","19","","","","","","","","","","","","6.11","2.25","2.71","7.39","1.29",".213","1.07",".224","69.7%","3.77","","","","","","","","","","","","","1.8","0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","110","","16.5%","6.1%","","","-0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3","-0.3","0.1","20 - 20","10.4%","","","","","","","3.15","26.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","77","133","87","159","87","85","82","96","105","79","","","","","","","","","","","","","","","","","","0","1004531"
